RFP_ID,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization
L-202501-11648,1,4,3,24,1,0,1,Classroom,2,0,1.76,1248.39,1160,8380,10122.42,5,0,0,0,100.0,0.58
L-202502-24031,1,1,1,4,0,0,1,Classroom,2,0,2.15,495.7,243,550,2898.04,1,0,0,0,0.0,1.0
L-202502-54713,2,5,3,36,1,0,1,Classroom,0,0,0.35,1387.79,0,7500,9169.4,3,0,0,0,50.0,0.66
B-202502-30016,0,1,1,4,0,0,1,,1,0,1.0,0.0,150,0,750.49,0,0,0,0,0.0,0.0
B-202502-54260,1,1,1,8,0,0,1,Classroom,1,0,1.0,382.03,150,2772,3835.72,4,0,0,0,100.0,0.95
L-202502-36151,1,1,1,8,0,0,1,Banquet,1,0,0.95,400.44,985,1314,4694.19,2,0,0,0,100.0,0.9
L-202502-45426,2,7,3,12,1,0,1,Theater,0,0,0.5,1561.08,0,10185,12505.22,5,1,0,1,100.0,0.56
B-202502-52910,1,1,1,8,1,0,1,Banquet,3,1,3.0,1272.86,650,1272,2537.73,2,0,0,0,100.0,0.46
L-202502-19029,1,2,1,8,1,0,1,Classroom,0,0,0.31,1353.01,0,2136,3778.44,2,0,0,0,100.0,0.53
L-202502-27773,1,2,3,24,0,0,1,Theater,0,0,0.36,504.83,0,730,1751.27,1,0,0,0,100.0,0.9
L-202502-76269,1,1,1,8,0,0,1,Classroom,0,0,0.15,545.27,0,1308,3786.86,3,0,0,0,100.0,0.93
L-202502-91811,1,1,2,16,0,0,1,Banquet,0,0,0.48,385.99,0,765,1773.8,5,0,0,0,0.0,0.72
B-202502-92402,1,7,2,32,1,0,1,Classroom,2,0,1.29,1393.49,1500,992,5109.21,2,0,0,0,14.3,0.95
B-202502-14678,1,3,3,24,1,0,1,Theater,3,1,2.0,879.62,1150,4120,7109.89,5,0,0,0,100.0,0.36
L-202502-65199,2,4,2,24,1,0,1,Theater,3,1,2.85,2161.53,306,10016,11836.17,4,0,0,0,100.0,0.61
B-202502-66747,1,1,1,8,0,0,1,Classroom,2,0,2.0,378.69,350,540,1802.47,1,0,0,0,100.0,0.75
B-202502-60694,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202502-20888,1,4,2,16,0,0,1,Reception,0,0,0.35,384.26,0,4900,7343.61,5,0,0,0,50.0,0.8
B-202502-66588,1,1,1,8,1,0,1,Banquet,2,0,2.0,1361.58,350,672,1664.63,1,0,0,0,100.0,0.38
B-202502-67423,1,5,2,24,1,0,1,Classroom,3,1,2.0,1019.12,1850,4200,7998.31,4,0,0,0,20.0,0.68
B-202502-63504,0,1,1,4,0,0,1,,0,0,0.0,0.0,0,0,344.39,0,0,0,0,0.0,0.0
B-202502-32966,1,2,1,8,1,0,1,Theater,2,0,1.5,822.0,500,240,1441.61,1,0,0,0,0.0,0.59
B-202502-45824,2,3,3,24,1,0,1,Classroom,3,1,2.67,2850.9,1650,22348,31476.86,4,0,0,0,100.0,0.63
B-202502-68632,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202502-52160,1,3,3,24,1,0,1,Theater,3,1,2.0,965.21,1150,4872,7766.84,5,0,0,0,100.0,0.38
B-202502-61834,1,3,1,12,1,0,1,Classroom,3,1,2.0,827.5,1150,1152,3334.81,3,0,0,0,0.0,0.72
B-202502-30072,1,7,2,32,1,0,1,Theater,2,0,1.29,885.6,1500,2492,6542.12,2,0,0,0,14.3,0.78
B-202502-45732,1,2,1,8,1,0,1,Theater,1,0,1.0,961.61,300,940,1988.32,2,0,0,0,0.0,0.45
B-202502-18566,1,3,3,24,1,0,1,Classroom,3,1,3.0,2293.4,1950,24388,33902.04,5,0,0,0,100.0,0.56
B-202502-79459,2,5,2,24,1,0,1,Classroom,3,1,2.4,1811.19,2450,3512,7884.85,4,0,0,0,20.0,0.88
B-202502-51996,2,2,2,16,1,0,1,Theater,3,1,2.5,1486.56,1000,3648,5915.6,5,0,0,0,100.0,0.57
B-202502-55382,1,2,2,8,1,0,1,Banquet,1,0,0.5,860.44,150,1320,2137.14,1,1,0,1,0.0,0.41
B-202502-37919,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202502-30437,2,4,1,16,1,0,1,Classroom,2,0,1.25,1416.77,850,432,2623.26,1,0,0,0,0.0,0.85
B-202502-79278,2,1,1,8,1,0,1,Classroom,2,0,2.0,1692.5,350,1848,2841.97,4,0,0,0,100.0,0.57
B-202502-24220,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202502-73790,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202502-77295,1,4,2,24,1,0,1,Classroom,3,1,2.25,927.57,1700,3444,6940.54,4,0,0,0,50.0,0.72
B-202502-92350,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202503-47963,2,4,2,24,1,0,1,Classroom,3,1,1.75,1396.01,1300,4668,7899.45,4,0,0,0,50.0,0.69
B-202503-70645,1,4,4,32,0,0,1,Banquet,2,0,1.75,379.98,1200,8151,13387.8,5,0,0,0,100.0,0.82
L-202503-24664,1,5,2,16,0,0,1,Banquet,3,1,2.83,498.18,479,11850,13465.88,5,1,0,1,100.0,0.68
B-202503-21284,1,2,1,8,0,0,1,Classroom,1,0,0.5,494.66,150,336,1688.58,1,0,0,0,0.0,0.7
B-202503-58773,1,2,1,8,1,0,1,Banquet,2,0,1.5,973.18,500,1320,2465.99,1,1,0,1,0.0,0.34
B-202503-82001,1,1,1,8,0,0,1,Classroom,2,0,2.0,515.03,350,1463,2817.45,4,0,0,0,100.0,0.47
B-202503-15460,1,1,1,8,0,1,1,Boardroom,3,1,3.0,281.69,650,240,1858.87,2,0,0,0,100.0,0.43
B-202503-52127,1,4,4,32,1,0,1,Classroom,3,1,2.0,1304.57,1500,6280,10107.75,5,0,0,0,100.0,0.44
B-202503-65442,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202503-36825,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202503-41558,1,2,2,16,1,0,1,Classroom,2,0,1.5,1216.07,500,3480,5107.45,4,0,0,0,100.0,0.38
B-202503-33713,1,1,1,8,1,0,1,Classroom,1,0,1.0,953.26,150,700,1482.25,1,0,0,0,100.0,0.41
B-202503-84463,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202503-61463,1,2,1,8,1,0,1,Banquet,2,0,1.59,841.05,987,0,1802.72,0,0,0,0,100.0,0.35
B-202503-64085,2,3,3,24,1,0,1,Theater,3,1,2.0,1354.13,1150,4280,7350.36,4,0,0,0,100.0,0.66
L-202503-17917,1,2,2,8,0,0,1,Theater,2,0,2.49,395.05,492,3894,5366.68,3,0,0,0,100.0,0.88
L-202503-18769,1,1,2,24,0,0,1,Classroom,2,0,2.16,450.09,271,0,1140.77,0,0,0,0,100.0,0.6
L-202503-21330,1,1,2,8,0,0,1,Banquet,0,0,0.24,398.87,0,2435,4621.13,5,1,0,1,100.0,0.85
B-202503-11739,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202503-10827,2,5,2,24,1,0,1,Classroom,3,1,2.0,1283.95,1850,3468,7325.89,5,0,0,0,20.0,0.72
B-202503-38704,1,2,2,16,1,0,1,Theater,3,1,2.0,1272.58,800,2760,4692.96,3,0,0,0,100.0,0.45
B-202503-47400,1,1,1,8,1,0,1,Classroom,1,0,1.0,804.39,150,1560,2334.08,3,0,0,0,100.0,0.46
B-202503-50371,1,1,1,8,1,0,1,Classroom,3,1,3.0,1234.7,650,1560,2756.12,3,0,0,0,100.0,0.57
B-202503-92977,2,2,1,8,1,0,1,Banquet,1,0,0.5,1210.72,150,1320,2209.52,1,1,0,1,0.0,0.55
B-202503-96324,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202503-74032,1,5,2,24,1,0,1,Reception,2,0,1.73,949.11,725,7335,8496.91,3,0,0,0,100.0,0.38
B-202503-55794,2,6,2,24,1,0,1,Classroom,3,1,2.0,1531.09,2200,5286,9427.84,5,0,0,0,0.0,0.82
B-202503-63477,2,4,4,32,1,0,1,Banquet,3,1,2.0,1817.79,1500,5840,9813.56,5,0,0,0,100.0,0.58
L-202503-38441,1,1,1,4,1,0,1,Banquet,0,0,0.26,1277.31,0,2205,4130.06,5,0,1,0,100.0,0.48
L-202503-36222,2,1,2,16,1,0,1,Classroom,2,0,1.79,2641.05,538,0,1068.16,0,0,0,0,100.0,0.56
B-202503-52452,1,1,1,8,1,0,1,Theater,1,0,1.0,940.64,150,1560,2365.87,3,0,0,0,100.0,0.42
B-202503-65236,2,1,1,8,1,0,1,Classroom,2,0,2.0,1744.29,350,1560,2520.11,3,0,0,0,100.0,0.6
L-202503-72414,1,2,1,8,1,0,1,Classroom,2,0,2.46,1888.08,264,1268,2151.09,1,0,0,0,50.0,0.55
B-202503-41066,1,1,1,4,1,0,1,Reception,2,0,2.0,1217.48,350,1320,1993.56,1,1,0,1,0.0,0.36
B-202503-98892,2,1,1,8,1,0,1,Classroom,2,0,2.0,1457.43,350,1248,2250.97,3,0,0,0,100.0,0.63
B-202503-26794,1,3,3,24,1,0,1,Classroom,2,0,2.0,1196.52,1050,3600,6499.13,5,0,0,0,100.0,0.55
B-202503-45033,2,4,2,16,1,0,1,Classroom,2,0,0.75,1440.04,500,1640,3587.76,2,0,0,0,0.0,0.62
B-202503-53895,2,3,3,24,1,0,1,Classroom,3,1,2.67,1702.84,1650,4120,7615.63,5,0,0,0,100.0,0.67
L-202503-19974,1,1,3,24,1,0,1,Theater,1,0,1.06,1141.66,548,627,2376.38,1,0,0,0,100.0,0.47
L-202503-38242,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202503-45855,1,2,2,16,0,0,1,Theater,3,1,2.0,442.05,800,2414,5093.04,4,0,0,0,100.0,0.42
B-202503-81554,2,4,2,24,1,0,1,Theater,3,1,2.25,1594.97,1800,2832,6439.66,5,0,0,0,50.0,0.7
B-202503-30848,1,2,2,16,0,0,1,Classroom,2,0,2.0,585.93,700,4680,7299.39,4,0,0,0,100.0,0.95
B-202503-62352,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202503-72534,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202503-69267,1,1,2,16,0,0,1,Theater,0,0,0.05,578.75,0,542,1408.89,2,0,0,0,0.0,0.62
B-202503-27284,1,2,1,8,0,0,1,Banquet,1,0,1.0,429.26,300,1265,2740.86,1,1,0,1,0.0,0.57
B-202503-49763,2,2,2,16,1,0,1,Classroom,2,0,2.0,1242.01,700,2520,4444.46,5,0,0,0,100.0,0.62
B-202503-76368,1,4,2,16,1,0,1,Classroom,2,0,1.0,1323.78,650,1640,3691.45,2,0,0,0,0.0,0.66
B-202503-91630,1,2,1,8,0,0,1,Theater,1,0,1.0,481.3,300,1260,2718.11,1,0,0,0,0.0,0.93
B-202504-25869,1,2,2,16,1,0,1,Theater,2,0,1.5,960.33,500,2840,4523.63,4,0,0,0,100.0,0.4
B-202504-58979,2,2,2,16,1,0,1,Classroom,3,1,2.0,1526.19,800,2840,4845.4,4,0,0,0,100.0,0.66
B-202504-76872,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202504-67544,2,7,3,12,1,0,1,Theater,1,0,0.99,1602.9,1165,3990,7279.68,3,0,0,0,100.0,0.56
B-202504-27339,2,7,3,36,1,0,1,Classroom,3,1,2.14,1280.1,2750,6764,12393.05,5,0,0,0,28.6,0.89
B-202504-46353,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202504-82433,1,2,2,16,1,0,1,Classroom,2,0,2.0,1199.4,700,2800,4722.87,5,0,0,0,100.0,0.39
B-202504-29079,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202504-56500,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202504-70709,1,1,1,8,1,0,1,Classroom,3,1,3.0,1382.63,650,1560,2754.47,3,0,0,0,100.0,0.62
B-202504-92745,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202504-97115,1,2,1,8,0,0,1,Theater,1,0,1.0,578.95,300,940,2483.77,2,0,0,0,0.0,0.5
B-202504-64055,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202504-86741,1,4,2,24,1,0,1,Theater,3,1,2.25,972.11,1800,4056,7588.4,5,0,0,0,50.0,0.84
B-202504-89325,1,2,1,8,0,0,1,Theater,2,0,1.5,572.72,500,0,1751.25,0,0,0,0,0.0,0.7
B-202504-99526,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202504-48455,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202504-12285,1,4,2,24,1,0,1,Classroom,3,1,2.5,959.16,2000,4284,8058.75,4,0,0,0,50.0,0.92
B-202504-60837,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202504-93026,1,2,2,16,0,0,1,Classroom,2,0,2.0,457.26,700,2754,5538.91,4,0,0,0,100.0,0.42
B-202504-96546,1,3,3,24,1,0,1,Banquet,2,0,1.67,859.4,850,3400,5966.82,5,0,0,0,100.0,0.52
B-202504-89902,1,2,2,16,1,0,1,Classroom,1,0,1.0,1256.66,300,3360,4778.75,5,0,0,0,100.0,0.38
L-202504-52661,1,1,1,12,0,0,1,Banquet,1,0,1.03,592.62,1281,2480,5785.03,4,1,0,1,0.0,0.45
B-202504-65554,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202504-89337,1,2,2,16,1,0,1,Theater,2,0,2.0,2157.43,700,15738,21577.73,5,0,0,0,100.0,0.51
L-202504-27964,2,3,2,16,1,0,1,Classroom,1,0,1.21,1275.19,993,9348,12378.3,4,0,1,1,0.0,0.74
L-202504-52488,1,2,2,24,0,1,1,Boardroom,3,1,2.51,269.51,1392,0,2629.29,0,0,0,0,50.0,0.5
B-202504-20139,1,2,2,16,1,0,1,Banquet,3,1,3.0,1244.44,1300,3096,5581.51,5,0,0,0,100.0,0.37
B-202504-74350,1,1,1,8,1,0,1,Classroom,2,0,2.0,1297.8,350,1008,1923.48,3,0,0,0,100.0,0.57
B-202504-71566,1,3,3,24,1,0,1,Banquet,2,0,1.33,1163.73,650,2700,5162.93,5,0,0,0,100.0,0.51
B-202504-46556,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202504-42160,1,4,2,16,1,0,1,Banquet,2,0,2.39,950.14,452,5856,7341.6,2,0,0,0,0.0,0.43
B-202504-23155,1,1,1,8,1,0,1,Theater,2,0,2.0,811.05,350,1560,2488.93,3,0,0,0,100.0,0.49
L-202504-82174,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202504-19464,1,2,1,8,0,0,1,Banquet,2,0,1.5,525.34,500,1395,3174.82,1,0,1,1,0.0,0.78
B-202504-74182,2,4,2,24,1,0,1,Classroom,3,1,2.5,1813.62,2000,4032,7906.14,5,0,0,0,50.0,0.68
L-202504-31875,1,1,1,8,1,0,1,Banquet,0,0,0.5,1393.31,0,1635,2580.82,3,0,0,0,100.0,0.49
B-202504-36886,1,4,2,16,1,0,1,Theater,2,0,1.25,1166.01,800,0,2152.15,0,0,0,0,0.0,0.47
B-202504-43387,1,4,2,24,1,0,1,Theater,3,1,2.5,1069.6,2000,3456,7205.61,4,0,0,0,50.0,0.88
B-202504-62939,2,2,2,16,1,0,1,Classroom,3,1,2.5,1380.91,1000,3096,5295.36,5,0,0,0,100.0,0.62
B-202504-65478,2,2,1,8,1,0,1,Theater,1,0,0.5,1472.97,150,240,1130.43,1,0,0,0,0.0,0.6
B-202504-70625,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202504-83356,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202504-44961,2,2,1,8,1,0,1,Banquet,1,0,0.5,1355.09,150,1320,2178.37,1,1,0,1,0.0,0.58
L-202504-88023,2,5,2,16,1,0,1,Classroom,2,0,1.54,1599.12,236,6435,8239.88,3,0,0,0,100.0,0.66
L-202504-93275,1,1,2,24,0,0,1,Classroom,2,0,1.64,396.67,1285,2065,7529.77,5,0,0,0,0.0,0.47
B-202504-14131,1,2,2,16,1,0,1,Classroom,2,0,1.5,812.73,500,3040,4774.84,5,0,0,0,100.0,0.62
B-202504-76829,1,2,1,8,0,1,1,Boardroom,2,0,1.5,366.95,500,770,2396.51,1,1,0,1,0.0,1.0
B-202504-81142,1,1,1,4,0,0,1,Banquet,1,0,1.0,569.54,150,1265,1997.47,1,1,0,1,0.0,0.57
B-202504-88323,1,1,1,8,0,1,1,Boardroom,1,0,1.0,334.97,150,742,1856.79,2,0,0,0,100.0,1.0
B-202504-56013,1,2,1,8,1,0,1,Classroom,1,0,0.5,1145.97,150,240,1149.05,1,0,0,0,0.0,0.39
B-202504-93903,1,1,1,8,0,0,1,Classroom,2,0,2.0,446.14,350,2541,3837.65,4,0,0,0,100.0,0.82
L-202504-22108,1,6,3,12,1,0,1,Classroom,2,0,1.85,991.03,1480,7368,11327.05,2,0,0,0,100.0,0.5
B-202504-67086,1,2,2,16,0,0,1,Classroom,2,0,1.5,576.13,500,2159,4605.47,4,0,0,0,100.0,0.42
B-202504-39536,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202504-73195,1,3,1,12,1,0,1,Theater,2,0,1.67,1222.32,850,1062,2892.59,2,0,0,0,0.0,0.7
B-202504-34382,1,1,1,8,1,0,1,Classroom,1,0,1.0,1061.25,150,1260,2030.53,2,0,0,0,100.0,0.62
L-202504-56876,1,4,2,24,1,0,1,Theater,2,0,2.35,1063.76,283,672,2749.78,1,0,0,0,100.0,0.85
B-202505-30788,1,3,3,24,1,0,1,Classroom,3,1,2.33,1864.95,1350,14874,23743.13,4,0,0,0,100.0,0.56
B-202505-43841,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202505-38664,2,1,1,8,1,0,1,Banquet,1,0,1.0,1697.04,150,1560,2295.3,3,0,0,0,100.0,0.65
B-202505-86758,1,5,2,24,1,0,1,Theater,2,0,1.8,829.23,1550,3320,6845.11,4,0,0,0,20.0,0.93
B-202505-92776,1,1,1,4,1,0,1,Classroom,0,0,0.0,1293.23,0,0,360.7,0,0,0,0,0.0,0.46
L-202505-17197,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202505-41460,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202505-34265,2,8,3,36,1,0,1,Classroom,3,1,1.75,1584.52,2600,5540,11051.83,5,0,0,0,12.5,0.95
L-202505-25917,1,8,3,24,0,0,1,Classroom,3,1,2.61,451.86,617,10248,11641.95,3,0,0,0,100.0,0.72
B-202505-70241,2,8,4,48,1,0,1,Classroom,3,1,2.0,1519.96,2900,7028,13511.56,5,0,0,0,50.0,0.7
L-202505-15573,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202505-31016,1,2,2,16,1,0,1,Theater,2,0,2.0,836.96,700,3600,5456.29,4,0,0,0,100.0,0.49
B-202505-36248,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202505-70752,1,3,3,24,0,0,1,Theater,2,0,2.0,539.89,1050,6912,11012.98,5,0,0,0,100.0,0.9
B-202505-56585,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202505-99175,2,1,1,8,1,0,1,Banquet,1,0,1.0,1450.97,150,1560,2312.91,3,0,0,0,100.0,0.61
L-202505-57373,1,6,3,36,1,0,1,Banquet,0,0,0.25,941.56,0,1272,2899.93,1,0,0,0,0.0,0.34
B-202505-73068,1,2,1,8,0,0,1,Reception,1,0,1.0,591.96,300,1870,3432.8,1,1,0,1,0.0,0.85
L-202505-19463,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202505-51721,1,1,1,12,1,0,1,Classroom,2,0,2.03,2389.79,591,753,3685.94,1,0,0,0,0.0,0.51
L-202505-58072,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202505-65072,2,1,1,8,1,0,1,Classroom,0,0,0.05,1301.68,0,583,4136.7,1,0,0,0,100.0,0.61
L-202505-25496,2,5,2,16,1,0,1,Classroom,0,0,0.03,1334.48,0,6050,7402.6,2,0,0,0,100.0,0.66
B-202505-50677,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202505-16260,1,1,1,8,1,0,1,Theater,3,1,3.0,1871.1,650,8255,11265.0,3,0,0,0,100.0,0.53
L-202505-22923,1,2,1,8,1,0,1,Theater,2,0,2.33,1128.49,26,0,1009.14,0,0,0,0,100.0,0.34
L-202505-87460,2,1,1,8,1,0,1,Classroom,0,0,0.45,1625.17,0,322,2562.27,1,0,0,0,0.0,0.6
B-202505-17781,1,1,1,8,1,0,1,Theater,2,0,2.0,1378.39,350,1848,2750.38,4,0,0,0,100.0,0.52
B-202505-64689,2,3,3,24,1,0,1,Classroom,3,1,1.67,1362.17,950,4080,6801.65,5,0,0,0,100.0,0.62
B-202505-82299,2,5,2,24,1,0,1,Classroom,2,0,1.4,1743.82,1150,3968,6954.96,5,0,0,0,20.0,0.88
B-202505-22099,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202505-15179,2,1,1,8,1,0,1,Classroom,2,0,2.0,1730.38,350,1800,2736.13,3,0,0,0,100.0,0.58
B-202505-29876,2,2,2,16,1,0,1,Classroom,2,0,2.0,1851.9,700,2568,4426.0,4,0,0,0,100.0,0.58
B-202505-43152,1,2,2,16,0,0,1,Classroom,2,0,2.0,469.52,700,3648,6357.7,5,0,0,0,100.0,0.6
B-202505-19395,1,2,2,16,1,0,1,Classroom,1,0,1.0,1112.31,300,1620,3162.0,3,0,0,0,100.0,0.38
B-202505-47184,2,3,1,12,1,0,1,Classroom,2,0,1.67,1427.36,850,2628,4484.96,5,0,0,0,0.0,0.82
B-202505-61694,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202505-24519,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202505-62572,2,3,1,12,1,0,1,Classroom,2,0,1.67,1432.11,850,2020,3886.56,4,0,0,0,0.0,0.93
B-202505-79036,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202505-20414,2,1,1,8,1,0,1,Theater,1,0,1.0,1614.85,150,1848,2554.65,4,0,0,0,100.0,0.6
B-202505-28012,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202505-41359,2,2,2,16,1,0,1,Classroom,3,1,2.5,1378.49,1000,2340,4539.86,5,0,0,0,100.0,0.67
B-202505-18662,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202505-96117,2,5,2,24,1,0,1,Classroom,3,1,2.6,1537.36,2650,4164,8633.24,5,0,0,0,20.0,0.8
L-202505-26153,2,1,1,8,1,0,1,Classroom,1,0,0.78,1630.36,685,3390,7876.96,5,0,0,0,100.0,0.57
L-202505-51309,0,5,2,24,0,0,1,,0,0,0.42,0.0,0,4980,5684.74,3,0,0,0,50.0,0.0
L-202505-99449,1,2,1,8,1,0,1,Theater,2,0,2.32,1176.42,1208,2896,5689.52,2,0,0,0,100.0,0.46
B-202505-16710,1,2,1,8,1,0,1,Classroom,2,0,1.0,1209.95,350,940,1999.34,2,0,0,0,0.0,0.36
B-202505-25917,1,1,1,4,0,0,1,Reception,0,0,0.0,568.87,0,1815,2400.79,1,1,0,1,0.0,0.82
B-202505-33120,2,2,1,12,1,0,1,Classroom,3,1,2.0,1824.67,800,2694,4437.2,4,0,0,0,50.0,0.81
B-202505-42151,1,2,1,8,0,0,1,Banquet,2,0,1.5,419.15,500,810,2525.24,1,0,1,1,0.0,0.45
L-202505-23575,1,2,2,16,1,0,1,Theater,3,1,2.82,1140.79,1372,1510,5310.51,5,0,0,0,100.0,0.64
L-202505-80950,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202505-19751,1,1,1,4,1,0,1,Banquet,2,0,2.0,911.14,350,1080,1791.91,1,0,1,1,0.0,0.36
B-202505-41881,1,1,1,8,1,0,1,Classroom,2,0,2.0,1200.48,350,700,1661.3,1,0,0,0,100.0,0.38
L-202505-37103,1,1,2,16,1,0,1,Theater,1,0,1.35,1339.7,1348,1038,4323.38,3,0,0,0,100.0,0.75
B-202505-15073,2,4,2,24,1,0,1,Theater,3,1,2.25,1779.04,1700,5340,8766.81,5,0,0,0,50.0,0.77
B-202505-45305,2,3,3,24,1,0,1,Theater,3,1,2.33,1456.82,1450,3900,7074.31,4,0,0,0,100.0,0.66
B-202505-72026,1,1,1,4,1,0,1,Banquet,2,0,2.0,1193.55,350,1320,2015.65,1,1,0,1,0.0,0.35
B-202505-43769,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202505-59535,2,3,3,24,1,0,1,Classroom,3,1,2.0,1736.2,1150,3840,6888.18,5,0,0,0,100.0,0.57
L-202505-84261,1,1,3,24,0,0,1,Classroom,3,1,3.0,529.95,610,1278,3207.7,2,0,0,0,0.0,0.95
B-202506-11511,1,2,2,8,0,0,1,Banquet,1,0,0.5,530.37,150,945,2192.42,1,0,1,1,0.0,0.53
B-202506-92209,1,1,1,8,0,0,1,Classroom,2,0,2.0,539.73,350,1280,2639.22,2,0,0,0,100.0,0.8
B-202506-37759,1,3,3,24,0,0,1,Theater,2,0,1.33,467.34,650,2720,6276.44,5,0,0,0,100.0,0.4
B-202506-37899,1,4,2,16,1,0,1,Classroom,2,0,1.0,941.55,650,240,2340.96,1,0,0,0,0.0,0.61
B-202506-73016,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
