Date,Year,Month,Week,Day_Of_Week,Day_Name,Is_Weekend,Special_Event,Is_Special_Event,Is_OSU_Football,Group_Rooms_On_Books,Group_Events_Inhouse,Transient_Rooms_Available,Transient_Demand_Unconstrained,Transient_Rooms_Sold,Transient_Rooms_Turned_Away,Transient_ADR,Transient_Occ_Of_Available,Transient_Revenue,Total_Rooms_Sold,Total_Occupancy_Pct,Transient_RevPAR,Displacement_Cost_Per_Room,Displacement_Pressure,Demand_Tier,Market_Occ_Pct,Market_ADR,Market_RevPAR,Transient_Pace_7d,Transient_Pace_14d,Transient_Pace_30d,Pace_Index
2025-03-10,2025,3,11,0,Monday,0,,0,0,220,5,0,166,0,166,170.14,0.0,0.0,220,100.0,0.0,170.14,Sold Out,High,94.1,158.46,149.11,115.3,110.7,95.2,1.211
2025-03-11,2025,3,11,1,Tuesday,0,,0,0,0,0,220,167,167,0,172.82,75.9,28860.94,167,75.9,131.19,172.82,Low,High,72.4,155.64,112.68,116.4,112.1,98.3,1.184
2025-03-12,2025,3,11,2,Wednesday,0,,0,0,60,1,160,176,160,16,170.92,100.0,27347.2,220,100.0,124.31,170.92,Medium,High,93.2,156.78,146.12,114.0,112.5,98.8,1.154
2025-03-13,2025,3,11,3,Thursday,0,,0,0,60,1,160,149,149,0,169.12,93.1,25198.88,209,95.0,114.54,169.12,Low,Moderate,90.2,156.25,140.94,113.9,117.1,99.0,1.151
2025-03-14,2025,3,11,4,Friday,0,,0,0,83,2,137,113,113,0,159.17,82.5,17986.21,196,89.1,81.76,159.17,Low,Low,83.4,140.97,117.57,106.0,122.6,98.2,1.079
2025-03-15,2025,3,11,5,Saturday,1,,0,0,76,1,144,127,127,0,150.91,88.2,19165.57,203,92.3,87.12,150.91,Low,Moderate,87.9,143.16,125.84,107.4,125.7,97.4,1.103
2025-03-16,2025,3,11,6,Sunday,1,,0,0,220,4,0,83,0,83,151.52,0.0,0.0,220,100.0,0.0,151.52,Sold Out,Low,94.3,139.69,131.73,102.3,119.6,94.2,1.086
2025-03-17,2025,3,12,0,Monday,0,,0,0,39,1,181,138,138,0,154.18,76.2,21276.84,177,80.5,96.71,154.18,Low,Moderate,76.8,138.55,106.41,122.0,118.6,95.5,1.277
2025-03-18,2025,3,12,1,Tuesday,0,,0,0,37,1,183,161,161,0,161.57,88.0,26012.77,198,90.0,118.24,161.57,Low,High,84.4,148.78,125.57,121.1,118.8,98.4,1.231
2025-03-19,2025,3,12,2,Wednesday,0,,0,0,97,2,123,190,123,67,176.5,100.0,21709.5,220,100.0,98.68,176.5,High,High,93.5,160.75,150.3,115.9,114.9,98.5,1.177
2025-03-20,2025,3,12,3,Thursday,0,,0,0,60,1,160,151,151,0,183.03,94.4,27637.53,211,95.9,125.63,183.03,Low,Moderate,89.5,164.14,146.91,116.1,115.0,98.4,1.18
2025-03-21,2025,3,12,4,Friday,0,,0,0,105,2,115,119,115,4,164.74,100.0,18945.1,220,100.0,86.11,164.74,Low,Moderate,92.9,148.78,138.22,116.4,111.2,99.2,1.173
2025-03-22,2025,3,12,5,Saturday,1,,0,0,60,1,160,124,124,0,167.5,77.5,20770.0,184,83.6,94.41,167.5,Low,Moderate,77.9,147.66,115.03,116.0,111.7,103.4,1.122
2025-03-23,2025,3,12,6,Sunday,1,,0,0,95,2,125,73,73,0,151.21,58.4,11038.33,168,76.4,50.17,151.21,Low,Low,71.0,144.74,102.77,126.4,114.4,105.0,1.204
2025-03-24,2025,3,13,0,Monday,0,,0,0,180,3,40,168,40,128,167.38,100.0,6695.2,220,100.0,30.43,167.38,High,High,93.8,157.21,147.46,112.4,117.2,106.4,1.056
2025-03-25,2025,3,13,1,Tuesday,0,,0,0,220,5,0,166,0,166,174.78,0.0,0.0,220,100.0,0.0,174.78,Sold Out,High,96.6,156.97,151.63,89.4,105.3,106.4,0.84
2025-03-26,2025,3,13,2,Wednesday,0,,0,0,210,4,10,164,10,154,169.12,100.0,1691.2,220,100.0,7.69,169.12,High,High,94.6,151.13,142.97,73.3,94.6,106.7,0.687
2025-03-27,2025,3,13,3,Thursday,0,,0,0,29,1,191,154,154,0,167.63,80.6,25815.02,183,83.2,117.34,167.63,Low,Moderate,80.0,148.75,119.0,73.7,94.9,106.9,0.689
2025-03-28,2025,3,13,4,Friday,0,,0,0,127,3,93,132,93,39,173.27,100.0,16114.11,220,100.0,73.25,173.27,High,Moderate,93.6,153.13,143.33,70.6,93.5,104.9,0.673
2025-03-29,2025,3,13,5,Saturday,1,,0,0,220,5,0,108,0,108,172.97,0.0,0.0,220,100.0,0.0,172.97,Sold Out,Low,95.1,166.4,158.25,52.9,84.4,102.0,0.519
2025-03-30,2025,3,13,6,Sunday,1,,0,0,199,4,21,78,21,57,159.25,100.0,3344.25,220,100.0,15.2,159.25,High,Low,92.2,148.01,136.47,45.4,85.9,101.5,0.447
2025-03-31,2025,3,14,0,Monday,0,,0,0,0,0,220,160,160,0,143.73,72.7,22996.8,160,72.7,104.53,143.73,Low,High,69.8,131.89,92.06,62.6,87.5,104.1,0.601
2025-04-01,2025,4,14,1,Tuesday,0,,0,0,92,2,128,191,128,63,196.64,100.0,25169.92,220,100.0,114.41,196.64,High,High,95.8,178.62,171.12,80.9,85.1,105.5,0.767
2025-04-02,2025,4,14,2,Wednesday,0,,0,0,220,5,0,190,0,190,183.29,0.0,0.0,220,100.0,0.0,183.29,Sold Out,High,94.3,177.53,167.41,79.4,76.4,100.5,0.79
2025-04-03,2025,4,14,3,Thursday,0,,0,0,220,9,0,184,0,184,171.84,0.0,0.0,220,100.0,0.0,171.84,Sold Out,High,92.4,161.1,148.86,57.4,65.6,95.2,0.603
2025-04-04,2025,4,14,4,Friday,0,,0,0,220,4,0,149,0,149,175.94,0.0,0.0,220,100.0,0.0,175.94,Sold Out,Moderate,94.3,164.58,155.2,44.1,57.4,89.3,0.494
2025-04-05,2025,4,14,5,Saturday,1,,0,0,120,2,100,135,100,35,184.79,100.0,18479.0,220,100.0,84.0,184.79,High,Moderate,93.2,166.31,155.0,58.4,55.6,87.6,0.667
2025-04-06,2025,4,14,6,Sunday,1,,0,0,24,1,196,84,84,0,149.89,42.9,12590.76,108,49.1,57.23,149.89,Low,Low,45.2,142.98,64.63,67.4,56.4,84.8,0.795
2025-04-07,2025,4,15,0,Monday,0,,0,0,208,4,12,199,12,187,171.19,100.0,2054.28,220,100.0,9.34,171.19,High,Peak,94.1,152.44,143.45,46.3,54.4,81.3,0.569
2025-04-08,2025,4,15,1,Tuesday,0,,0,0,202,4,18,180,18,162,178.78,100.0,3218.04,220,100.0,14.63,178.78,High,High,93.3,170.86,159.41,30.6,55.7,80.7,0.379
2025-04-09,2025,4,15,2,Wednesday,0,,0,0,115,3,105,191,105,86,190.0,100.0,19950.0,220,100.0,90.68,190.0,High,High,92.1,170.5,157.03,45.6,62.5,84.2,0.542
2025-04-10,2025,4,15,3,Thursday,0,,0,0,89,1,131,162,131,31,185.07,100.0,24244.17,220,100.0,110.2,185.07,High,High,92.6,165.54,153.29,64.3,60.9,83.0,0.775
2025-04-11,2025,4,15,4,Friday,0,,0,0,89,1,131,130,130,0,178.89,99.2,23255.7,219,99.5,105.71,178.89,Low,Moderate,94.0,165.5,155.57,82.9,63.5,82.0,1.011
2025-04-12,2025,4,15,5,Saturday,1,,0,0,91,2,129,129,129,0,178.07,100.0,22971.03,220,100.0,104.41,178.07,Low,Moderate,96.9,170.12,164.85,87.0,72.7,81.3,1.07
2025-04-13,2025,4,15,6,Sunday,1,,0,0,86,2,134,89,89,0,151.46,66.4,13479.94,175,79.5,61.27,151.46,Low,Low,74.8,134.26,100.43,87.7,77.6,80.5,1.089
2025-04-14,2025,4,16,0,Monday,0,,0,0,73,2,147,179,147,32,173.71,100.0,25535.37,220,100.0,116.07,173.71,High,High,92.3,163.83,151.22,107.0,76.6,81.2,1.318
2025-04-15,2025,4,16,1,Tuesday,0,,0,0,96,2,124,215,124,91,182.56,100.0,22637.44,220,100.0,102.9,182.56,High,Peak,96.8,161.52,156.35,122.1,76.4,85.3,1.431
2025-04-16,2025,4,16,2,Wednesday,0,,0,0,92,2,128,215,128,87,182.23,100.0,23325.44,220,100.0,106.02,182.23,High,Peak,95.8,160.78,154.03,125.4,85.5,85.0,1.475
2025-04-17,2025,4,16,3,Thursday,0,,0,0,65,1,155,204,155,49,183.86,100.0,28498.3,220,100.0,129.54,183.86,High,Peak,94.4,171.89,162.26,128.9,96.6,84.8,1.52
2025-04-18,2025,4,16,4,Friday,0,,0,0,220,5,0,141,0,141,170.31,0.0,0.0,220,100.0,0.0,170.31,Sold Out,Moderate,95.8,163.33,156.47,110.3,96.6,80.7,1.367
2025-04-19,2025,4,16,5,Saturday,1,,0,0,220,4,0,132,0,132,178.83,0.0,0.0,220,100.0,0.0,178.83,Sold Out,Moderate,93.7,169.06,158.41,91.9,89.4,75.7,1.214
2025-04-20,2025,4,16,6,Sunday,1,,0,0,29,1,191,96,96,0,155.94,50.3,14970.24,125,56.8,68.05,155.94,Low,Low,54.0,146.53,79.13,92.9,90.3,75.0,1.239
2025-04-21,2025,4,17,0,Monday,0,,0,0,0,0,220,186,186,0,168.37,84.5,31316.82,186,84.5,142.35,168.37,Low,High,79.1,148.3,117.31,98.4,102.7,77.1,1.276
2025-04-22,2025,4,17,1,Tuesday,0,,0,0,105,4,115,192,115,77,188.68,100.0,21698.2,220,100.0,98.63,188.68,High,High,96.0,169.58,162.8,97.1,109.6,78.5,1.237
2025-04-23,2025,4,17,2,Wednesday,0,,0,0,96,2,124,216,124,92,181.17,100.0,22465.08,220,100.0,102.11,181.17,High,Peak,93.2,171.23,159.59,96.6,111.0,81.3,1.188
2025-04-24,2025,4,17,3,Thursday,0,,0,0,0,0,220,172,172,0,174.74,78.2,30055.28,172,78.2,136.61,174.74,Low,High,72.3,156.57,113.2,99.0,113.9,87.0,1.138
2025-04-25,2025,4,17,4,Friday,0,,0,0,14,1,206,135,135,0,159.48,65.5,21529.8,149,67.7,97.86,159.48,Low,Moderate,63.7,149.65,95.33,118.3,114.3,91.2,1.297
2025-04-26,2025,4,17,5,Saturday,1,,0,0,14,1,206,149,149,0,171.53,72.3,25557.97,163,74.1,116.17,171.53,Low,Moderate,71.2,161.24,114.8,139.6,115.7,91.0,1.534
2025-04-27,2025,4,17,6,Sunday,1,,0,0,102,2,118,99,99,0,155.74,83.9,15418.26,201,91.4,70.08,155.74,Low,Low,87.6,150.56,131.89,140.0,116.4,91.2,1.535
2025-04-28,2025,4,18,0,Monday,0,,0,0,61,1,159,161,159,2,161.88,100.0,25738.92,220,100.0,117.0,161.88,Low,High,95.8,147.56,141.36,136.1,117.3,96.5,1.41
2025-04-29,2025,4,18,1,Tuesday,0,,0,0,0,0,220,218,218,0,171.92,99.1,37478.56,218,99.1,170.36,171.92,Low,Peak,95.9,165.76,158.96,150.9,124.0,103.1,1.464
2025-04-30,2025,4,18,2,Wednesday,0,,0,0,0,0,220,197,197,0,179.86,89.5,35432.42,197,89.5,161.06,179.86,Low,Peak,82.7,161.74,133.76,161.3,128.9,104.3,1.547
2025-05-01,2025,5,18,3,Thursday,0,,0,0,137,2,83,184,83,101,180.66,100.0,14994.78,220,100.0,68.16,180.66,High,High,92.9,171.62,159.43,148.6,123.8,102.8,1.446
2025-05-02,2025,5,18,4,Friday,0,,0,0,220,4,0,151,0,151,168.09,0.0,0.0,220,100.0,0.0,168.09,Sold Out,Moderate,96.6,160.68,155.22,129.3,123.8,102.8,1.258
2025-05-03,2025,5,18,5,Saturday,1,,0,0,183,2,37,150,37,113,177.95,100.0,6584.15,220,100.0,29.93,177.95,High,Moderate,93.0,170.41,158.48,113.3,126.4,104.1,1.088
2025-05-04,2025,5,18,6,Sunday,1,,0,0,66,1,154,97,97,0,153.25,63.0,14865.25,163,74.1,67.57,153.25,Low,Low,69.2,135.17,93.54,113.0,126.5,107.3,1.053
2025-05-05,2025,5,19,0,Monday,0,,0,0,66,1,154,170,154,16,161.23,100.0,24829.42,220,100.0,112.86,161.23,Medium,High,92.6,154.78,143.33,112.3,124.2,109.1,1.029
2025-05-06,2025,5,19,1,Tuesday,0,,0,0,203,4,17,205,17,188,180.06,100.0,3061.02,220,100.0,13.91,180.06,High,Peak,93.9,172.16,161.66,83.6,117.2,106.9,0.782
2025-05-07,2025,5,19,2,Wednesday,0,,0,0,220,6,0,190,0,190,189.17,0.0,0.0,220,100.0,0.0,189.17,Sold Out,High,92.9,171.97,159.76,55.4,108.4,106.5,0.52
2025-05-08,2025,5,19,3,Thursday,0,,0,0,119,3,101,213,101,112,187.62,100.0,18949.62,220,100.0,86.13,187.62,High,Peak,94.6,171.9,162.62,58.0,103.3,109.2,0.531
2025-05-09,2025,5,19,4,Friday,0,OSU Graduation,1,0,0,0,220,218,218,0,204.17,99.1,44509.06,218,99.1,202.31,204.17,Low,Peak,93.3,192.85,179.93,89.1,109.2,113.0,0.788
2025-05-10,2025,5,19,5,Saturday,1,OSU Graduation,1,0,0,0,220,218,218,0,210.41,99.1,45869.38,218,99.1,208.5,210.41,Low,Peak,95.3,198.15,188.84,115.0,114.1,115.9,0.992
2025-05-11,2025,5,19,6,Sunday,1,OSU Graduation,1,0,0,0,220,218,218,0,203.29,99.1,44317.22,218,99.1,201.44,203.29,Low,Peak,95.1,190.23,180.91,132.3,122.6,118.8,1.114
2025-05-12,2025,5,20,0,Monday,0,,0,0,102,1,118,173,118,55,171.59,100.0,20247.62,220,100.0,92.03,171.59,High,High,93.7,158.39,148.41,127.1,119.7,118.5,1.073
2025-05-13,2025,5,20,1,Tuesday,0,,0,0,0,0,220,208,208,0,194.51,94.5,40458.08,208,94.5,183.9,194.51,Low,Peak,88.4,177.64,157.03,154.4,119.0,122.4,1.261
2025-05-14,2025,5,20,2,Wednesday,0,,0,0,0,0,220,215,215,0,190.48,97.7,40953.2,215,97.7,186.15,190.48,Low,Peak,90.3,168.58,152.23,185.1,120.3,124.7,1.484
2025-05-15,2025,5,20,3,Thursday,0,,0,0,0,0,220,176,176,0,174.67,80.0,30741.92,176,80.0,139.74,174.67,Low,High,75.3,168.07,126.56,195.9,126.9,126.4,1.55
2025-05-16,2025,5,20,4,Friday,0,,0,0,202,3,18,141,18,123,173.3,100.0,3119.4,220,100.0,14.18,173.3,High,Moderate,92.7,167.92,155.66,167.3,128.2,122.8,1.362
2025-05-17,2025,5,20,5,Saturday,1,,0,0,148,2,72,150,72,78,181.79,100.0,13088.88,220,100.0,59.49,181.79,High,Moderate,93.0,165.56,153.97,146.4,130.7,120.0,1.22
2025-05-18,2025,5,20,6,Sunday,1,,0,0,93,2,127,103,103,0,165.79,81.1,17076.37,196,89.1,77.62,165.79,Low,Low,83.8,156.56,131.2,130.0,131.1,123.4,1.053
2025-05-19,2025,5,21,0,Monday,0,,0,0,127,3,93,196,93,103,173.59,100.0,16143.87,220,100.0,73.38,173.59,High,Peak,92.5,165.03,152.65,126.4,126.8,126.5,0.999
2025-05-20,2025,5,21,1,Tuesday,0,,0,0,220,5,0,206,0,206,191.0,0.0,0.0,220,100.0,0.0,191.0,Sold Out,Peak,92.8,179.69,166.75,96.7,125.6,123.3,0.784
2025-05-21,2025,5,21,2,Wednesday,0,,0,0,192,4,28,218,28,190,183.21,100.0,5129.88,220,100.0,23.32,183.21,High,Peak,96.5,171.05,165.06,70.0,127.6,118.1,0.593
2025-05-22,2025,5,21,3,Thursday,0,,0,0,0,0,220,185,185,0,172.07,84.1,31832.95,185,84.1,144.7,172.07,Low,High,79.4,158.83,126.11,71.3,133.6,120.4,0.592
2025-05-23,2025,5,21,4,Friday,0,,0,0,94,2,126,157,126,31,180.36,100.0,22725.36,220,100.0,103.3,180.36,High,Moderate,95.9,168.24,161.34,86.7,127.0,120.5,0.72
2025-05-24,2025,5,21,5,Saturday,1,,0,0,46,1,174,140,140,0,178.93,80.5,25050.2,186,84.5,113.86,178.93,Low,Moderate,79.3,168.24,133.41,96.4,121.4,119.4,0.807
2025-05-25,2025,5,21,6,Sunday,1,,0,0,102,3,118,88,88,0,158.11,74.6,13913.68,190,86.4,63.24,158.11,Low,Low,81.6,151.1,123.3,94.3,112.1,117.8,0.801
2025-05-26,2025,5,22,0,Monday,0,,0,0,87,2,133,168,133,35,175.04,100.0,23280.32,220,100.0,105.82,175.04,High,High,96.4,169.2,163.11,100.0,113.2,117.3,0.853
2025-05-27,2025,5,22,1,Tuesday,0,,0,0,0,0,220,208,208,0,181.55,94.5,37762.4,208,94.5,171.65,181.55,Low,Peak,87.3,163.23,142.5,129.7,113.2,120.9,1.073
2025-05-28,2025,5,22,2,Wednesday,0,,0,0,74,2,146,218,146,72,188.81,100.0,27566.26,220,100.0,125.3,188.81,High,Peak,94.1,181.31,170.61,146.6,108.3,120.5,1.217
2025-05-29,2025,5,22,3,Thursday,0,,0,0,71,1,149,215,149,66,185.69,100.0,27667.81,220,100.0,125.76,185.69,High,Peak,95.2,163.53,155.68,141.4,106.4,118.2,1.196
2025-05-30,2025,5,22,4,Friday,0,,0,0,168,3,52,161,52,109,186.66,100.0,9706.32,220,100.0,44.12,186.66,High,High,92.4,175.08,161.77,130.9,108.8,113.4,1.154
2025-05-31,2025,5,22,5,Saturday,1,,0,0,140,3,80,149,80,69,177.55,100.0,14204.0,220,100.0,64.56,177.55,High,Moderate,94.9,168.08,159.51,122.3,109.4,113.3,1.079
2025-06-01,2025,6,22,6,Sunday,1,,0,0,185,5,35,85,35,50,163.38,100.0,5718.3,220,100.0,25.99,163.38,High,Low,95.9,154.37,148.04,114.7,104.5,114.4,1.003
2025-06-02,2025,6,23,0,Monday,0,,0,0,69,2,151,172,151,21,168.9,100.0,25503.9,220,100.0,115.93,168.9,Medium,High,96.1,163.28,156.91,117.3,108.6,118.2,0.992
2025-06-03,2025,6,23,1,Tuesday,0,,0,0,116,3,104,191,104,87,184.23,100.0,19159.92,220,100.0,87.09,184.23,High,High,93.5,173.02,161.77,102.4,116.1,118.5,0.864
2025-06-04,2025,6,23,2,Wednesday,0,,0,0,183,6,37,208,37,171,178.23,100.0,6594.51,220,100.0,29.98,178.23,High,Peak,92.9,171.44,159.27,86.9,116.7,114.6,0.758
2025-06-05,2025,6,23,3,Thursday,0,,0,0,104,4,116,160,116,44,179.66,100.0,20840.56,220,100.0,94.73,179.66,High,High,96.1,169.86,163.24,82.1,111.8,117.9,0.696
2025-06-06,2025,6,23,4,Friday,0,,0,0,46,1,174,123,123,0,158.55,70.7,19501.65,169,76.8,88.64,158.55,Low,Moderate,73.1,140.85,102.96,92.3,111.6,122.0,0.757
2025-06-07,2025,6,23,5,Saturday,1,,0,0,0,0,220,113,113,0,159.97,51.4,18076.61,113,51.4,82.17,159.97,Low,Low,48.4,147.93,71.6,97.0,109.6,122.4,0.792
2025-06-08,2025,6,23,6,Sunday,1,,0,0,32,1,188,88,88,0,143.96,46.8,12668.48,120,54.5,57.58,143.96,Low,Low,51.6,134.16,69.23,104.6,109.6,118.0,0.886
2025-06-09,2025,6,24,0,Monday,0,,0,0,175,3,45,167,45,122,179.73,100.0,8087.85,220,100.0,36.76,179.73,High,High,93.9,167.52,157.3,89.4,103.4,112.3,0.796
2025-06-10,2025,6,24,1,Tuesday,0,,0,0,215,3,5,207,5,202,178.01,100.0,890.05,220,100.0,4.05,178.01,High,Peak,93.9,158.5,148.83,75.3,88.9,105.2,0.716
2025-06-11,2025,6,24,2,Wednesday,0,,0,0,220,5,0,200,0,200,184.78,0.0,0.0,220,100.0,0.0,184.78,Sold Out,Peak,93.0,175.38,163.1,70.0,78.4,101.2,0.692
2025-06-12,2025,6,24,3,Thursday,0,,0,0,220,6,0,149,0,149,180.61,0.0,0.0,220,100.0,0.0,180.61,Sold Out,Moderate,92.6,173.69,160.84,53.4,67.8,94.3,0.566
2025-06-13,2025,6,24,4,Friday,0,,0,0,211,6,9,145,9,136,170.33,100.0,1532.97,220,100.0,6.97,170.33,High,Moderate,92.9,155.27,144.25,37.1,64.7,87.4,0.424
2025-06-14,2025,6,24,5,Saturday,1,,0,0,188,5,32,124,32,92,181.92,100.0,5821.44,220,100.0,26.46,181.92,High,Moderate,93.3,171.73,160.22,25.6,61.3,82.6,0.31
2025-06-15,2025,6,24,6,Sunday,1,,0,0,81,2,139,80,80,0,154.37,57.6,12349.6,161,73.2,56.13,154.37,Low,Low,68.9,140.99,97.14,24.4,64.5,84.7,0.288
2025-06-16,2025,6,25,0,Monday,0,,0,0,84,3,136,156,136,20,165.93,100.0,22566.48,220,100.0,102.57,165.93,Medium,Moderate,92.6,158.96,147.2,37.4,63.4,86.8,0.431
2025-06-17,2025,6,25,1,Tuesday,0,,0,0,26,1,194,175,175,0,172.95,90.2,30266.25,201,91.4,137.57,172.95,Low,High,87.7,152.97,134.15,61.7,68.5,89.2,0.692
2025-06-18,2025,6,25,2,Wednesday,0,,0,0,50,1,170,199,170,29,168.58,100.0,28658.6,220,100.0,130.27,168.58,Medium,Peak,95.0,158.88,150.94,86.0,78.0,91.8,0.937
2025-06-19,2025,6,25,3,Thursday,0,,0,0,140,2,80,185,80,105,175.81,100.0,14064.8,220,100.0,63.93,175.81,High,High,93.0,159.45,148.29,97.4,75.4,94.5,1.031
2025-06-20,2025,6,25,4,Friday,0,,0,0,140,2,80,145,80,65,167.85,100.0,13428.0,220,100.0,61.04,167.85,High,Moderate,95.5,154.83,147.86,107.6,72.4,96.2,1.119
2025-06-21,2025,6,25,5,Saturday,1,,0,0,0,0,220,115,115,0,157.56,52.3,18119.4,115,52.3,82.36,157.56,Low,Moderate,48.4,148.96,72.1,119.4,72.5,93.9,1.272
2025-06-22,2025,6,25,6,Sunday,1,,0,0,56,1,164,91,91,0,153.61,55.5,13978.51,147,66.8,63.54,153.61,Low,Low,64.1,135.62,86.93,121.0,72.7,92.7,1.305
2025-06-23,2025,6,26,0,Monday,0,,0,0,0,0,220,153,153,0,151.93,69.5,23245.29,153,69.5,105.66,151.93,Low,Moderate,65.5,145.94,95.59,123.4,80.4,93.1,1.325
2025-06-24,2025,6,26,1,Tuesday,0,,0,0,141,2,79,166,79,87,177.18,100.0,13997.22,220,100.0,63.62,177.18,High,High,93.3,161.88,151.03,109.7,85.7,92.8,1.182
2025-06-25,2025,6,26,2,Wednesday,0,,0,0,216,4,4,208,4,204,182.21,100.0,728.84,220,100.0,3.31,182.21,High,Peak,94.3,172.6,162.76,86.0,86.0,88.5,0.972
2025-06-26,2025,6,26,3,Thursday,0,,0,0,111,3,109,178,109,69,179.53,100.0,19568.77,220,100.0,88.95,179.53,High,High,93.3,164.03,153.04,90.1,93.8,85.2,1.058
2025-06-27,2025,6,26,4,Friday,0,,0,0,142,4,78,144,78,66,168.53,100.0,13145.34,220,100.0,59.75,168.53,High,Moderate,94.0,152.95,143.77,89.9,98.7,83.0,1.083
2025-06-28,2025,6,26,5,Saturday,1,,0,0,23,1,197,133,133,0,162.36,67.5,21593.88,156,70.9,98.15,162.36,Low,Moderate,67.8,150.94,102.34,92.4,105.9,82.4,1.121
2025-06-29,2025,6,26,6,Sunday,1,,0,0,172,2,48,88,48,40,169.02,100.0,8112.96,220,100.0,36.88,169.02,High,Low,95.9,154.04,147.72,86.3,103.6,82.3,1.049
2025-06-30,2025,6,27,0,Monday,0,,0,0,172,2,48,180,48,132,172.61,100.0,8285.28,220,100.0,37.66,172.61,High,High,92.9,159.19,147.89,71.3,97.4,81.2,0.878
2025-07-01,2025,7,27,1,Tuesday,0,,0,0,34,1,186,191,186,5,175.78,100.0,32695.08,220,100.0,148.61,175.78,Low,High,94.4,155.49,146.78,86.6,98.1,86.3,1.003
2025-07-02,2025,7,27,2,Wednesday,0,,0,0,82,2,138,175,138,37,177.87,100.0,24546.06,220,100.0,111.57,177.87,High,High,95.5,162.01,154.72,105.7,95.9,85.8,1.232
2025-07-03,2025,7,27,3,Thursday,0,,0,0,82,2,138,149,138,11,181.38,100.0,25030.44,220,100.0,113.77,181.38,Medium,Moderate,96.5,161.56,155.91,109.9,100.0,87.0,1.263
2025-07-04,2025,7,27,4,Friday,0,,0,0,154,3,66,125,66,59,170.07,100.0,11224.62,220,100.0,51.02,170.07,High,Moderate,96.1,157.1,150.97,108.1,99.0,87.9,1.23
2025-07-05,2025,7,27,5,Saturday,1,,0,0,153,3,67,126,67,59,170.97,100.0,11454.99,220,100.0,52.07,170.97,High,Moderate,96.2,153.14,147.32,98.7,95.6,86.3,1.144
2025-07-06,2025,7,27,6,Sunday,1,,0,0,38,1,182,77,77,0,141.74,42.3,10913.98,115,52.3,49.61,141.74,Low,Low,49.3,131.3,64.73,102.9,94.6,84.8,1.213
2025-07-07,2025,7,28,0,Monday,0,,0,0,105,2,115,147,115,32,175.07,100.0,20133.05,220,100.0,91.51,175.07,High,Moderate,95.0,158.87,150.93,112.4,91.9,84.8,1.325
2025-07-08,2025,7,28,1,Tuesday,0,,0,0,48,1,172,190,172,18,184.21,100.0,31684.12,220,100.0,144.02,184.21,Medium,High,93.7,175.24,164.2,110.4,98.5,87.6,1.26
2025-07-09,2025,7,28,2,Wednesday,0,,0,0,132,2,88,164,88,76,177.65,100.0,15633.2,220,100.0,71.06,177.65,High,High,92.2,171.37,158.0,103.3,104.5,89.1,1.159
2025-07-10,2025,7,28,3,Thursday,0,,0,0,142,2,78,149,78,71,167.13,100.0,13036.14,220,100.0,59.26,167.13,High,Moderate,92.3,150.48,138.89,94.7,102.3,91.5,1.035
2025-07-11,2025,7,28,4,Friday,0,,0,0,27,1,193,131,131,0,151.43,67.9,19837.33,158,71.8,90.17,151.43,Low,Moderate,67.3,133.47,89.83,104.0,106.1,95.9,1.084
2025-07-12,2025,7,28,5,Saturday,1,,0,0,77,2,143,130,130,0,174.28,90.9,22656.4,207,94.1,102.98,174.28,Low,Moderate,87.2,158.35,138.08,113.0,105.9,100.2,1.128
2025-07-13,2025,7,28,6,Sunday,1,,0,0,166,3,54,73,54,19,149.19,100.0,8056.26,220,100.0,36.62,149.19,Medium,Low,97.0,141.97,137.71,109.7,106.3,101.7,1.079
2025-07-14,2025,7,29,0,Monday,0,,0,0,77,1,143,148,143,5,164.33,100.0,23499.19,220,100.0,106.81,164.33,Low,Moderate,96.3,150.01,144.46,113.7,113.1,105.4,1.079
2025-07-15,2025,7,29,1,Tuesday,0,,0,0,77,1,143,173,143,30,173.75,100.0,24846.25,220,100.0,112.94,173.75,Medium,High,93.0,154.99,144.14,109.6,110.0,107.5,1.02
2025-07-16,2025,7,29,2,Wednesday,0,,0,0,78,2,142,170,142,28,180.3,100.0,25602.6,220,100.0,116.38,180.3,Medium,High,96.8,166.0,160.69,117.3,110.3,107.7,1.089
2025-07-17,2025,7,29,3,Thursday,0,,0,0,135,3,85,153,85,68,173.85,100.0,14777.25,220,100.0,67.17,173.85,High,Moderate,94.9,160.79,152.59,118.3,106.5,104.7,1.13
2025-07-18,2025,7,29,4,Friday,0,,0,0,220,4,0,108,0,108,170.48,0.0,0.0,220,100.0,0.0,170.48,Sold Out,Low,93.3,153.26,142.99,99.6,101.8,99.0,1.006
2025-07-19,2025,7,29,5,Saturday,1,,0,0,218,4,2,108,2,106,176.2,100.0,352.4,220,100.0,1.6,176.2,High,Low,95.8,157.64,151.02,81.3,97.1,96.4,0.843
2025-07-20,2025,7,29,6,Sunday,1,,0,0,195,5,25,82,25,57,156.3,100.0,3907.5,220,100.0,17.76,156.3,High,Low,95.7,139.81,133.8,77.1,93.4,94.6,0.815
2025-07-21,2025,7,30,0,Monday,0,,0,0,95,2,125,169,125,44,166.81,100.0,20851.25,220,100.0,94.78,166.81,High,High,95.7,152.55,145.99,74.6,94.1,94.9,0.786
