RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization
L-202411-62575,Lost,Accounting Institute,Regional Chapter Meeting,Association,In-person,Full Package,Association,Association,RFP,Low,2024-03-31,2024-04-28,14,2024-11-06,2024-11-08,2,220,53,106,64,1,Half Ballroom,1,0,14,0.0,0.0,1,71.2,163.81,168.4,16564.38,6034.1,10977.23,33575.71,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,11,2,62.8,37.2,1,89.57,150.85,240.42,240.42,240.42,2,0.0,53,53,0,0,2,6,3,24,1,0,1,Theater,2,0,1.52,1469.08,482,9828,11909.56,3,0,0,0,100.0,0.53
L-202411-80430,Lost,Professional Engineers Society,Member Appreciation Event,Association,In-person,Full Package,Education,Education,Cvent,Low,2023-12-29,2024-01-24,17,2024-11-09,2024-11-12,3,316,60,180,78,1,Half Ballroom,1,0,9,0.0,0.0,4,79.4,194.16,179.74,28165.38,8433.61,18988.14,55587.13,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,11,4,67.6,32.4,1,118.78,153.63,272.41,244.31,187.41,2,7.1,51,60,51,0,1,6,3,12,1,0,1,Classroom,0,0,0.15,830.46,0,4698,6945.29,3,0,0,0,100.0,0.65
L-202411-19575,Lost,Personal Event,Martinez-Garcia Wedding,Wedding/Social,In-person,Full Package,Social,Social/Private,Website,Low,2024-05-28,2024-07-05,27,2024-11-11,2024-11-12,1,167,26,26,32,1,Breakout Room,1,0,11,1.0,7331.83,4,69.2,158.43,149.84,4418.11,2664.75,3348.85,10431.71,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,11,2,66.9,33.1,0,143.95,134.96,278.91,0.0,134.96,1,0.0,26,0,0,0,1,7,3,24,0,0,1,Banquet,2,0,2.3,454.62,448,5411,8656.74,1,0,0,0,100.0,0.8
L-202411-75401,Lost,Consulting Network,New Hire Orientation,Corporate,In-person,Full Package,Legal,Legal,Referral,Low,2024-09-16,2024-10-12,13,2024-11-15,2024-11-16,1,60,75,75,94,1,Half Ballroom,1,1,13,1.0,36713.82,4,69.6,167.0,151.18,11817.96,2625.51,6559.08,21002.55,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,11,3,70.2,29.8,0,139.22,148.53,287.75,0.0,148.53,1,0.0,75,0,0,0,2,2,1,4,1,0,1,Theater,3,1,2.91,1512.48,263,0,1761.46,0,0,0,0,100.0,0.78
L-202411-36186,Lost,Financial Services Group,New Hire Orientation,Corporate,In-person,Full Package,Healthcare,Healthcare,Repeat Client,High,2024-09-23,2024-10-19,12,2024-11-16,2024-11-17,1,54,5,5,5,1,Boardroom,1,0,14,1.0,62288.8,1,73.8,165.15,159.4,801.12,1423.86,468.34,2693.32,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2024,11,4,71.9,28.1,1,70.53,148.08,218.61,218.61,148.08,1,0.0,5,0,0,0,1,7,3,24,0,1,1,Boardroom,2,0,2.02,334.73,326,0,1573.37,0,0,0,0,100.0,0.36
L-202411-33941,Lost,Private Party,Memorial Service Gathering,Wedding/Social,In-person,Rooms Only,Social,Social/Private,RFP,Low,2024-02-15,2024-03-28,39,2024-11-21,2024-11-22,1,280,27,27,29,0,,0,0,3,0.0,0.0,3,67.3,159.55,158.34,4439.88,0.0,0.0,4439.88,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2024,11,2,61.5,38.5,0,21.22,126.21,147.43,0.0,126.21,1,0.0,27,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202411-60246,Lost,HR Professionals Network,Committee Meeting,Association,Hybrid,Full Package,Healthcare,Healthcare,Referral,Low,2024-04-23,2024-05-20,16,2024-11-22,2024-11-25,3,213,54,162,69,1,Half Ballroom,1,0,11,1.0,14690.56,1,72.2,163.22,165.91,27845.14,8757.93,21827.23,58430.3,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,11,3,66.3,33.7,1,132.64,146.61,279.25,243.91,146.61,2,6.9,51,54,45,0,1,2,2,16,1,0,1,Theater,1,0,0.97,854.11,492,692,2920.25,2,0,0,0,100.0,0.57
L-202411-92984,Lost,Legal Society,Certification Training,Association,Hybrid,Full Package,Healthcare,Healthcare,Third-Party Planner,Medium,2024-04-29,2024-05-31,23,2024-11-22,2024-11-24,2,207,52,104,65,1,Half Ballroom,1,0,9,0.0,0.0,2,71.6,161.65,152.71,17957.94,5306.51,13926.39,37190.84,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,11,2,64.1,35.9,1,92.47,190.5,282.97,190.5,190.5,2,13.5,45,52,0,0,2,2,1,8,1,0,1,Classroom,3,1,2.65,1691.78,229,7170,9844.85,5,0,0,0,100.0,0.54
L-202411-39979,Lost,Professional Services Group,Product Launch Event,Corporate,In-person,Full Package,Healthcare,Healthcare,Third-Party Planner,Medium,2024-09-08,2024-10-02,14,2024-11-25,2024-11-26,1,78,26,26,32,1,Breakout Room,1,0,10,0.0,0.0,2,64.8,170.13,153.19,4058.59,2516.41,2898.11,9473.11,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,11,4,70.9,29.1,1,146.4,127.17,273.57,239.71,127.17,1,0.0,26,0,0,0,1,3,3,24,0,0,1,Theater,2,0,2.46,558.62,626,2172,3444.33,2,0,0,0,100.0,0.8
L-202411-25260,Lost,Banking Consortium,Executive Offsite,Corporate,In-person,Full Package,Government,Government,Repeat Client,Medium,2024-08-01,2024-08-22,13,2024-11-27,2024-11-28,1,118,38,38,48,1,Half Ballroom,1,0,8,1.0,66391.17,4,68.1,161.49,145.55,5950.36,2665.33,4314.63,12930.32,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,11,3,52.5,47.5,1,126.62,126.85,253.47,253.47,126.85,1,0.0,38,0,0,0,1,3,2,16,1,0,1,Banquet,3,1,2.95,1145.4,1450,2688,4927.1,4,0,0,0,0.0,0.4
L-202411-30574,Lost,Consulting Network,Town Hall Meeting,Corporate,Hybrid,Full Package,Finance,Finance,Direct Inquiry,Medium,2024-09-04,2024-09-30,13,2024-11-27,2024-11-28,1,84,10,10,12,1,Boardroom,1,0,13,1.0,73909.1,1,71.6,160.72,167.07,1562.35,1534.0,1203.84,4300.19,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,11,3,66.9,33.1,0,28.68,136.2,164.88,0.0,143.4,1,0.0,10,0,0,0,1,1,3,36,0,1,1,Boardroom,2,0,1.99,310.49,509,737,3720.05,1,0,0,0,0.0,0.86
L-202412-65824,Lost,Youth Organization,Youth Sports Tournament,SMERF,Virtual,Full Package,Other,Other,Direct Inquiry,Medium,2024-08-16,2024-09-15,19,2024-12-04,2024-12-05,1,110,47,47,54,1,Half Ballroom,1,0,11,1.0,71615.84,2,44.4,157.23,154.68,7361.53,1542.91,2791.78,11696.22,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,12,2,68.0,32.0,1,45.21,131.54,176.75,176.75,131.54,1,0.0,47,0,0,0,1,2,2,24,1,0,1,Theater,2,0,1.69,1275.4,905,0,1587.13,0,0,0,0,100.0,0.45
L-202412-90362,Lost,Retail Corporation,Board of Directors Meeting,Corporate,In-person,Rooms Only,Technology,Technology,Website,Medium,2024-08-25,2024-09-07,9,2024-12-07,2024-12-09,2,104,6,12,6,0,,0,1,4,1.0,31476.11,2,45.6,147.48,142.19,1783.37,0.0,0.0,1783.37,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,12,3,72.2,27.8,1,79.67,140.77,220.44,220.44,220.44,2,33.3,4,6,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202412-21069,Lost,Professional Services Group,New Hire Orientation,Corporate,In-person,Rooms Only,Finance,Finance,Third-Party Planner,High,2024-10-06,2024-10-22,13,2024-12-08,2024-12-10,2,63,25,50,27,0,,0,0,3,0.0,0.0,3,42.6,144.92,147.9,8340.53,0.0,0.0,8340.53,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,12,3,54.4,45.6,1,81.55,156.06,237.61,237.61,237.61,2,48.0,13,25,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202412-97151,Lost,Private Individual,Martinez-Garcia Wedding,Wedding/Social,In-person,Rooms Only,Other,Other,Referral,Medium,2023-12-09,2024-01-11,29,2024-12-08,2024-12-09,1,365,26,26,28,0,,1,0,4,1.0,8583.47,2,50.9,150.31,135.45,3921.93,0.0,0.0,3921.93,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,12,4,53.9,46.1,1,110.28,137.0,247.28,247.28,137.0,1,0.0,26,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202412-80943,Lost,Financial Services Group,Product Launch Event,Corporate,In-person,Full Package,Professional Services,Professional Services,Website,Medium,2024-09-19,2024-10-06,8,2024-12-10,2024-12-12,2,82,52,104,59,1,Half Ballroom,1,1,9,1.0,15515.5,3,47.4,145.34,150.6,16589.03,5228.71,9587.31,31405.05,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,12,4,73.5,26.5,1,126.52,125.33,251.85,251.85,125.33,2,11.5,46,52,0,0,1,5,2,8,1,0,1,Theater,2,0,1.92,1037.76,259,2415,4493.3,1,0,0,0,50.0,0.49
L-202412-24338,Lost,Banking Consortium,Strategic Planning Retreat,Corporate,Virtual,Full Package,Trade/Manufacturing,Trade/Manufacturing,Referral,Medium,2024-10-06,2024-10-29,14,2024-12-12,2024-12-14,2,67,29,58,32,1,Breakout Room,1,0,9,1.0,66980.04,1,44.4,144.82,147.81,9101.5,5275.55,4394.83,18771.88,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,12,2,59.5,40.5,1,23.93,251.38,275.31,251.38,251.38,2,17.2,24,29,0,0,1,5,3,24,0,0,1,Classroom,1,0,1.11,399.32,1107,6615,9812.06,3,0,0,0,100.0,0.8
L-202412-94683,Lost,Social Event,Retirement Party,Wedding/Social,In-person,Rooms Only,Travel,Travel/Hospitality,Website,Medium,2024-04-10,2024-05-10,26,2024-12-13,2024-12-14,1,247,11,11,12,0,,1,1,4,0.0,0.0,3,39.4,144.68,132.72,1641.76,0.0,0.0,1641.76,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,12,3,51.9,48.1,1,120.53,127.65,248.18,248.18,127.65,1,0.0,11,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202412-80349,Lost,Consulting Network,Leadership Summit,Corporate,In-person,Full Package,Finance,Finance,Website,Low,2024-09-16,2024-10-06,9,2024-12-14,2024-12-16,2,89,67,134,76,1,Half Ballroom,1,1,11,0.0,0.0,4,39.5,147.87,147.68,19867.52,5435.37,10851.39,36154.28,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,12,4,68.1,31.9,1,137.91,140.6,278.51,169.32,140.6,2,14.9,57,67,0,0,2,2,2,24,1,0,1,Theater,0,0,0.41,1332.96,0,1050,3004.56,3,0,0,0,50.0,0.63
L-202412-89958,Lost,Personal Event,Baby Shower Weekend,Wedding/Social,In-person,Full Package,Social,Social/Private,Direct Inquiry,Low,2024-04-24,2024-06-05,30,2024-12-19,2024-12-20,1,239,24,24,31,1,Breakout Room,1,1,12,1.0,50549.97,1,43.2,144.19,139.97,3876.42,3297.23,3749.84,10923.49,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,12,4,65.3,34.7,1,93.77,128.43,222.2,222.2,130.46,1,0.0,24,0,0,0,1,4,2,24,0,0,1,Reception,3,1,2.93,597.87,49,2648,7347.14,1,0,0,0,50.0,0.78
L-202412-97602,Lost,Manufacturing Alliance,Innovation Workshop,Corporate,In-person,Meeting Only,Professional Services,Professional Services,RFP,Medium,2024-10-14,2024-10-28,9,2024-12-23,2024-12-24,1,70,0,0,91,1,Half Ballroom,0,1,5,0.0,0.0,1,44.2,149.7,0.0,0.0,3511.74,6684.0,10195.74,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,12,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,6,3,24,1,0,1,Theater,0,0,0.04,1328.8,0,5976,6489.23,4,0,0,0,0.0,0.76
L-202412-34135,Lost,Family Celebration,Memorial Service Gathering,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,Low,2024-01-23,2024-02-13,14,2024-12-24,2024-12-25,1,336,39,39,48,1,Half Ballroom,1,1,7,0.0,0.0,3,52.8,148.95,135.55,6219.93,3194.83,5727.58,15142.34,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,12,2,61.8,38.2,0,120.84,162.37,283.21,0.0,283.21,1,0.0,39,0,0,0,1,5,3,24,1,0,1,Reception,1,0,1.28,1179.04,806,11580,14129.03,4,1,0,1,0.0,0.4
L-202412-12191,Lost,Veterans Group,Fraternity/Sorority Reunion,SMERF,In-person,Full Package,Association,Association,Cvent,High,2024-11-11,2024-12-13,21,2024-12-27,2024-12-28,1,46,14,14,18,1,Breakout Room,1,0,11,0.0,0.0,2,45.4,144.77,138.15,2252.62,987.68,778.3,4018.6,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,12,3,68.8,31.2,1,133.88,131.44,265.32,188.47,131.44,1,0.0,14,0,0,0,1,2,3,12,0,0,1,Banquet,2,0,2.26,527.14,402,1410,3169.61,3,0,0,0,50.0,0.45
L-202412-13332,Lost,Consulting Network,Strategic Planning Retreat,Corporate,In-person,Full Package,Professional Services,Professional Services,RFP,Low,2024-10-03,2024-10-19,7,2024-12-27,2024-12-28,1,85,39,39,53,1,Half Ballroom,1,0,9,0.0,0.0,4,43.7,152.55,157.6,5976.43,2506.3,3887.6,12370.33,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,12,4,57.9,42.1,1,134.39,138.32,272.71,247.17,138.32,1,0.0,39,0,0,0,1,3,3,36,1,0,1,Classroom,0,0,0.37,1329.02,0,1656,2100.73,3,0,0,0,0.0,0.44
L-202412-29929,Lost,Professional Services Group,Innovation Workshop,Corporate,Hybrid,Full Package,Other,Other,Referral,Medium,2024-09-15,2024-10-03,8,2024-12-27,2024-12-28,1,103,51,51,70,1,Half Ballroom,1,0,10,0.0,0.0,1,43.6,144.17,132.88,8021.32,3261.9,5974.31,17257.53,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,12,4,59.9,40.1,1,119.34,126.68,246.02,246.02,126.68,1,0.0,51,0,0,0,2,6,3,24,1,0,1,Classroom,3,1,2.77,1463.46,889,2988,5204.09,2,0,0,0,0.0,0.58
L-202412-58952,Lost,Personal Event,Memorial Service Gathering,Wedding/Social,In-person,Full Package,Social,Social/Private,Sales Call,Low,2024-03-15,2024-05-02,34,2024-12-30,2025-01-01,2,290,33,66,41,1,Half Ballroom,1,1,14,1.0,72695.61,3,49.1,148.34,151.65,9875.03,6897.16,11284.85,28057.04,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,12,3,59.3,40.7,1,117.45,150.72,268.17,236.38,268.17,2,30.3,23,33,0,0,1,4,3,24,1,0,1,Banquet,1,0,1.02,880.24,1058,3248,5248.84,2,0,0,0,0.0,0.34
L-202412-16029,Lost,Energy Solutions,Board of Directors Meeting,Corporate,In-person,Full Package,Technology,Technology,Direct Inquiry,High,2024-08-28,2024-09-18,10,2024-12-31,2025-01-02,2,125,49,98,64,1,Half Ballroom,1,1,11,1.0,31491.99,3,41.6,146.42,152.59,16652.82,5007.75,11959.45,33620.02,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,12,4,72.1,27.9,1,91.27,135.17,226.44,226.44,135.17,2,22.4,38,49,0,0,2,3,2,8,1,0,1,Theater,0,0,0.36,1454.14,0,1146,1767.69,1,0,0,0,50.0,0.53
L-202412-28407,Lost,Professional Engineers Society,Certification Training,Association,Hybrid,Full Package,Association,Association,Sales Call,Low,2024-06-04,2024-07-03,21,2024-12-31,2025-01-03,3,210,95,285,108,1,Half Ballroom,1,0,8,0.0,0.0,3,42.4,143.43,147.15,43721.93,10604.57,33238.87,87565.37,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,12,3,52.5,47.5,0,137.27,151.99,289.26,0.0,151.99,2,2.8,89,95,94,0,2,2,1,8,1,0,1,Classroom,3,1,2.8,1505.28,422,0,1268.64,0,0,0,0,0.0,0.9
L-202501-74325,Lost,Family Celebration,Anniversary Celebration,Wedding/Social,In-person,Rooms Only,Travel,Travel/Hospitality,Repeat Client,Low,2024-05-21,2024-06-29,34,2025-01-08,2025-01-09,1,232,26,26,28,0,,0,0,5,1.0,7189.75,1,50.3,151.33,154.27,4200.23,0.0,0.0,4200.23,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,1,2,69.9,30.1,1,32.2,149.09,181.29,181.29,149.09,1,0.0,26,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202501-42361,Lost,Banking Consortium,Leadership Summit,Corporate,In-person,Full Package,Healthcare,Healthcare,Direct Inquiry,Medium,2024-09-28,2024-10-17,11,2025-01-11,2025-01-12,1,105,50,50,63,1,Half Ballroom,1,0,8,0.0,0.0,1,50.0,153.45,147.18,8529.1,2695.67,6396.07,17620.84,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,1,4,69.4,30.6,1,145.91,148.56,294.47,178.25,148.56,1,0.0,50,0,0,0,1,1,1,12,1,0,1,Classroom,2,0,2.08,1154.17,67,310,2245.48,2,0,0,0,100.0,0.53
L-202501-39041,Lost,Industry Trade Group,Continuing Education Conference,Association,In-person,Full Package,Healthcare,Healthcare,Third-Party Planner,Medium,2024-04-01,2024-04-29,19,2025-01-15,2025-01-17,2,289,118,236,132,1,Grand Ballroom,1,1,9,0.0,0.0,3,47.0,148.47,152.29,37307.09,6301.96,27505.8,71114.85,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,1,2,73.3,26.7,1,19.04,154.4,173.44,173.44,154.4,2,5.9,111,118,0,0,2,1,2,16,1,0,1,Theater,0,0,0.28,2400.64,0,1532,3862.54,4,1,0,0,100.0,0.55
L-202501-38316,Lost,Travel Club International,Bird Watching Tour,SMERF,Virtual,Full Package,Education,Education,Referral,Low,2024-08-16,2024-09-07,15,2025-01-22,2025-01-23,1,159,48,48,55,1,Half Ballroom,1,0,7,1.0,43996.97,3,42.5,154.21,141.47,7872.29,718.38,1846.58,10437.25,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,1,2,71.9,28.1,1,23.82,151.69,175.51,175.51,151.69,1,0.0,48,0,0,0,1,5,2,24,1,0,1,Classroom,1,0,0.85,1397.14,274,0,1141.97,0,0,0,0,100.0,0.46
L-202501-17224,Lost,Real Estate Board,Educational Seminar Series,Association,In-person,Full Package,Government,Government,Sales Call,High,2024-06-01,2024-07-05,25,2025-01-25,2025-01-26,1,238,57,57,76,1,Half Ballroom,1,1,9,0.0,0.0,3,51.4,147.71,142.02,10082.38,2723.11,7549.49,20354.98,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,1,4,70.5,29.5,1,138.9,128.21,267.11,217.03,131.27,1,0.0,57,0,0,0,2,3,2,24,1,0,1,Classroom,3,1,2.72,1390.28,744,3954,5996.27,2,0,0,0,100.0,0.63
L-202501-57000,Lost,TechCorp Solutions,Town Hall Meeting,Corporate,Hybrid,Full Package,Healthcare,Healthcare,RFP,Low,2024-11-14,2024-12-05,11,2025-01-28,2025-01-30,2,75,37,74,44,1,Half Ballroom,1,1,10,1.0,48517.57,1,45.5,149.77,154.99,11505.3,5011.09,6968.13,23484.52,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,1,3,63.5,36.5,1,73.34,144.64,217.98,217.98,144.64,2,5.4,35,37,0,0,1,5,2,16,1,0,1,Classroom,0,0,0.03,1013.14,0,3085,3749.99,1,0,0,0,50.0,0.37
L-202501-60966,Lost,Pharmaceutical Partners,Sales Kickoff,Corporate,In-person,Meeting Only,Trade/Manufacturing,Trade/Manufacturing,Sales Call,Low,2024-11-10,2024-11-25,8,2025-01-30,2025-01-31,1,81,0,0,145,1,Grand Ballroom,0,0,7,0.0,0.0,4,45.6,151.04,0.0,0.0,3945.07,14254.02,18199.09,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,1,1,4,1,0,1,Classroom,2,0,2.2,2501.23,1145,587,3686.19,1,0,0,0,100.0,0.6
L-202501-11648,Lost,Education Foundation,Regional Chapter Meeting,Association,In-person,Full Package,Other,Other,Sales Call,Low,2024-07-06,2024-08-07,19,2025-01-31,2025-02-02,2,209,59,118,70,1,Half Ballroom,1,1,13,0.0,0.0,1,50.3,153.15,141.81,19993.22,5285.98,14076.46,39355.66,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,1,3,54.7,45.3,0,129.15,141.77,270.92,0.0,142.51,2,10.2,53,59,0,0,1,4,3,24,1,0,1,Classroom,2,0,1.76,1248.39,1160,8380,10122.42,5,0,0,0,100.0,0.58
L-202502-24031,Lost,Service Club,Church Retreat Weekend,SMERF,Hybrid,Full Package,Education,Education,Cvent,Low,2024-10-27,2024-11-18,15,2025-02-01,2025-02-03,2,97,36,72,40,1,Breakout Room,1,0,7,0.0,0.0,1,51.5,157.6,142.46,12549.38,2849.41,4077.24,19476.03,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,2,3,51.2,48.8,1,99.24,149.65,248.89,248.89,149.65,2,33.3,24,36,0,0,1,1,1,4,0,0,1,Classroom,2,0,2.15,495.7,243,550,2898.04,1,0,0,0,0.0,1.0
L-202502-54713,Lost,Global Industries,Quarterly Business Review,Corporate,In-person,Full Package,Legal,Legal,RFP,High,2024-12-09,2024-12-30,8,2025-02-01,2025-02-03,2,54,69,138,79,1,Half Ballroom,1,0,13,1.0,43363.79,3,55.1,150.92,157.92,21991.44,5955.95,12453.24,40400.63,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,2,2,63.0,37.0,1,41.62,151.88,193.5,193.5,151.88,2,10.1,62,69,0,0,2,5,3,36,1,0,1,Classroom,0,0,0.35,1387.79,0,7500,9169.4,3,0,0,0,50.0,0.66
L-202502-36151,Lost,Private Individual,Holiday Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Referral,Low,2024-04-06,2024-05-10,26,2025-02-02,2025-02-03,1,302,32,32,36,1,Breakout Room,1,0,8,0.0,0.0,3,55.8,149.0,142.34,4951.1,2912.6,5283.39,13147.09,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,2,3,52.0,48.0,1,40.01,153.97,193.98,193.98,153.97,1,0.0,32,0,0,0,1,1,1,8,0,0,1,Banquet,1,0,0.95,400.44,985,1314,4694.19,2,0,0,0,100.0,0.9
L-202502-45426,Lost,Technology Innovators,Product Launch Event,Corporate,Hybrid,Meeting Only,Finance,Finance,Website,High,2024-12-14,2024-12-30,8,2025-02-02,2025-02-04,2,50,0,0,67,1,Half Ballroom,1,1,8,1.0,73095.61,1,58.4,154.54,0.0,0.0,5264.24,12205.28,17469.52,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,7,3,12,1,0,1,Theater,0,0,0.5,1561.08,0,10185,12505.22,5,1,0,1,100.0,0.56
L-202502-19029,Lost,Senior Adventures,Photography Expedition,Corporate,Hybrid,Full Package,Trade/Manufacturing,Trade/Manufacturing,Sales Call,Medium,2024-12-03,2024-12-17,7,2025-02-03,2025-02-04,1,62,56,56,63,1,Half Ballroom,1,0,7,0.0,0.0,3,49.3,154.25,158.88,9166.4,1000.33,2200.41,12367.14,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,2,3,65.9,34.1,0,37.68,125.59,163.27,0.0,125.59,1,0.0,56,0,0,0,1,2,1,8,1,0,1,Classroom,0,0,0.31,1353.01,0,2136,3778.44,2,0,0,0,100.0,0.53
L-202502-27773,Lost,Local School District,Charity Fundraiser,SMERF,In-person,Full Package,Education,Education,Sales Call,Low,2024-10-06,2024-11-04,21,2025-02-04,2025-02-05,1,121,29,29,36,1,Breakout Room,1,1,8,0.0,0.0,3,56.4,149.22,143.96,4810.17,1508.5,1386.67,7705.34,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,2,4,71.1,28.9,1,115.23,134.34,249.57,249.57,134.34,1,0.0,29,0,0,0,1,2,3,24,0,0,1,Theater,0,0,0.36,504.83,0,730,1751.27,1,0,0,0,100.0,0.9
L-202502-76269,Lost,Nursing Council,Annual Member Conference,Association,In-person,Full Package,Other,Other,Sales Call,Low,2024-02-23,2024-03-27,21,2025-02-05,2025-02-08,3,348,32,96,37,1,Breakout Room,1,1,12,0.0,0.0,4,53.2,152.82,147.49,16192.86,5807.47,12324.81,34325.14,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,2,2,74.5,25.5,0,120.35,151.31,271.66,0.0,151.31,2,6.8,27,32,31,0,1,1,1,8,0,0,1,Classroom,0,0,0.15,545.27,0,1308,3786.86,3,0,0,0,100.0,0.93
L-202502-91811,Lost,Personal Event,Family Reunion Weekend,Wedding/Social,In-person,Full Package,Social,Social/Private,Repeat Client,Medium,2024-02-06,2024-03-11,26,2025-02-05,2025-02-06,1,365,22,22,29,1,Breakout Room,1,0,8,1.0,67606.09,2,56.1,151.12,156.85,3574.78,2656.79,3727.06,9958.63,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2025,2,4,58.2,41.8,1,131.7,150.37,282.07,247.8,170.72,1,0.0,22,0,0,0,1,1,2,16,0,0,1,Banquet,0,0,0.48,385.99,0,765,1773.8,5,0,0,0,0.0,0.72
