geoid,lat,lon,mean_sign_post,local_moran_I,quadrant,p_approx
3303360,43.51659,-72.14909,1.000,0.5819,HH,0.0000
3303510,42.93913,-70.83427,1.000,0.5819,HH,0.0000
3303690,43.16941,-71.83120,1.000,0.5819,HH,0.0000
3303840,42.74962,-71.58540,1.000,0.5819,HH,0.0000
3303900,43.20219,-71.69679,1.000,0.5819,HH,0.0000
3303930,42.76050,-71.40939,1.000,0.5819,HH,0.0000
3304040,43.35858,-71.95381,1.000,0.5819,HH,0.0000
3304140,43.57654,-71.48226,1.000,0.5819,HH,0.0000
3304230,43.63543,-72.25384,1.000,0.5819,HH,0.0000
3304350,42.84608,-71.46828,1.000,0.5819,HH,0.0000
3304670,42.75189,-71.86262,1.000,0.5819,HH,0.0000
3304680,43.67686,-72.00709,1.000,0.5819,HH,0.0000
3304740,42.85203,-71.51988,1.000,0.5819,HH,0.0000
3304760,43.33318,-71.62640,1.000,0.5819,HH,0.0000
3304890,42.84722,-72.24199,1.000,0.5819,HH,0.0000
3305040,42.98121,-71.67752,1.000,0.5819,HH,0.0000
3305220,43.64372,-71.79928,1.000,0.5819,HH,0.0000
3305280,43.07091,-70.94694,1.000,0.5819,HH,0.0000
3305370,42.97993,-70.82944,1.000,0.5819,HH,0.0000
3305520,43.12784,-70.96044,1.000,0.5819,HH,0.0000
3305580,43.16772,-71.43852,1.000,0.5819,HH,0.0000
3305760,43.54384,-72.29554,1.000,0.5819,HH,0.0000
3305790,43.74391,-71.72674,1.000,0.5819,HH,0.0000
3306060,42.78827,-71.22172,1.000,0.5819,HH,0.0000
3306080,42.89956,-71.06436,1.000,0.5819,HH,0.0000
3306150,42.88312,-70.86082,1.000,0.5819,HH,0.0000
3306720,42.92559,-71.18209,1.000,0.5819,HH,0.0000
3307050,44.37940,-71.53969,1.000,0.5819,HH,0.0000
3307115,42.86754,-71.77096,1.000,0.5819,HH,0.0000
3307170,42.81109,-71.30269,1.000,0.5819,HH,0.0000
3307300,43.49596,-71.59771,1.000,0.5819,HH,0.0000
3400004,40.73033,-74.41888,1.000,0.5819,HH,0.0000
3400008,40.86928,-74.91061,1.000,0.5819,HH,0.0000
3400009,40.71899,-74.61587,1.000,0.5819,HH,0.0000
3400660,39.42356,-74.49302,1.000,0.5819,HH,0.0000
3400690,40.59453,-75.02657,1.000,0.5819,HH,0.0000
3400720,40.91868,-74.82897,1.000,0.5819,HH,0.0000
3400750,41.03267,-74.13383,1.000,0.5819,HH,0.0000
3400769,40.37002,-74.91016,1.000,0.5819,HH,0.0000
3400900,41.02156,-74.72819,1.000,0.5819,HH,0.0000
3400930,40.22288,-74.01023,1.000,0.5819,HH,0.0000
3400960,39.37734,-74.45107,1.000,0.5819,HH,0.0000
3401050,39.89099,-75.07333,1.000,0.5819,HH,0.0000
3401170,39.86893,-75.05136,1.000,0.5819,HH,0.0000
3401260,40.66249,-74.11020,1.000,0.5819,HH,0.0000
3401320,40.67309,-74.68632,1.000,0.5819,HH,0.0000
3401350,40.79348,-74.16116,1.000,0.5819,HH,0.0000
3401380,39.86636,-75.09467,1.000,0.5819,HH,0.0000
3401440,40.82980,-75.07334,1.000,0.5819,HH,0.0000
3401500,40.92233,-73.99800,1.000,0.5819,HH,0.0000
3401530,40.67612,-74.42276,1.000,0.5819,HH,0.0000
3401560,39.91291,-74.19310,1.000,0.5819,HH,0.0000
3401590,39.79206,-74.93699,1.000,0.5819,HH,0.0000
3401620,39.80712,-74.92418,1.000,0.5819,HH,0.0000
3401650,40.67745,-74.56728,1.000,0.5819,HH,0.0000
3401710,40.66504,-75.01193,1.000,0.5819,HH,0.0000
3401740,40.06481,-74.92190,1.000,0.5819,HH,0.0000
3401800,41.00201,-75.00264,1.000,0.5819,HH,0.0000
3401830,40.80914,-74.18714,1.000,0.5819,HH,0.0000
3401860,41.03547,-74.33561,1.000,0.5819,HH,0.0000
3401920,40.87429,-74.02974,1.000,0.5819,HH,0.0000
3401950,40.90382,-74.40637,1.000,0.5819,HH,0.0000
3401980,40.93126,-74.42493,1.000,0.5819,HH,0.0000
3402030,40.14290,-74.71120,1.000,0.5819,HH,0.0000
3402100,40.56775,-74.53725,1.000,0.5819,HH,0.0000
3402130,40.20160,-74.01206,1.000,0.5819,HH,0.0000
3402160,40.56002,-74.71612,1.000,0.5819,HH,0.0000
3402220,40.06177,-74.10956,1.000,0.5819,HH,0.0000
3402250,39.42919,-75.22860,1.000,0.5819,HH,0.0000
3402280,40.58871,-74.61384,1.000,0.5819,HH,0.0000
3402340,39.41386,-74.37790,1.000,0.5819,HH,0.0000
3402370,39.87935,-75.12040,1.000,0.5819,HH,0.0000
3402400,39.51454,-74.89862,1.000,0.5819,HH,0.0000
3402430,40.07882,-74.85248,1.000,0.5819,HH,0.0000
3402460,40.06063,-74.83589,1.000,0.5819,HH,0.0000
3402520,40.99777,-74.34700,1.000,0.5819,HH,0.0000
3402550,40.96029,-74.71333,1.000,0.5819,HH,0.0000
3402580,40.84723,-74.29443,1.000,0.5819,HH,0.0000
3402640,39.93679,-75.10664,1.000,0.5819,HH,0.0000
3402820,40.58379,-74.22746,1.000,0.5819,HH,0.0000
3402850,40.85802,-74.22978,1.000,0.5819,HH,0.0000
3403000,39.90461,-74.99700,1.000,0.5819,HH,0.0000
3403060,40.77676,-74.68651,1.000,0.5819,HH,0.0000
3403120,40.00016,-74.99163,1.000,0.5819,HH,0.0000
3403150,40.61847,-74.31600,1.000,0.5819,HH,0.0000
3403180,39.66406,-75.07440,1.000,0.5819,HH,0.0000
3403270,40.82205,-73.98793,1.000,0.5819,HH,0.0000
3403300,40.86214,-74.16039,1.000,0.5819,HH,0.0000
3403330,40.69013,-74.94012,1.000,0.5819,HH,0.0000
3403360,40.63010,-74.86720,1.000,0.5819,HH,0.0000
3403390,40.97289,-73.96031,1.000,0.5819,HH,0.0000
3403420,39.91527,-75.07839,1.000,0.5819,HH,0.0000
3403480,39.27377,-75.04534,1.000,0.5819,HH,0.0000
3403540,40.31345,-74.52023,1.000,0.5819,HH,0.0000
3403570,40.65609,-74.30356,1.000,0.5819,HH,0.0000
3403600,40.94002,-73.95831,1.000,0.5819,HH,0.0000
3403660,39.45904,-75.13199,1.000,0.5819,HH,0.0000
3403690,40.04953,-74.94724,1.000,0.5819,HH,0.0000
3403720,40.43976,-74.95633,1.000,0.5819,HH,0.0000
3403780,40.01302,-74.94742,1.000,0.5819,HH,0.0000
3403810,40.95410,-73.95492,1.000,0.5819,HH,0.0000
3403840,39.20655,-74.81839,1.000,0.5819,HH,0.0000
3403870,40.88848,-74.48838,1.000,0.5819,HH,0.0000
3403900,39.81709,-75.11658,1.000,0.5819,HH,0.0000
3403930,40.88560,-74.55916,1.000,0.5819,HH,0.0000
3403990,40.94524,-73.99243,1.000,0.5819,HH,0.0000
3404020,40.59029,-74.46565,1.000,0.5819,HH,0.0000
3404080,40.43499,-74.82303,1.000,0.5819,HH,0.0000
3404110,40.42625,-74.41824,1.000,0.5819,HH,0.0000
3404140,39.79052,-75.24059,1.000,0.5819,HH,0.0000
3404170,40.81855,-74.36374,1.000,0.5819,HH,0.0000
3404230,40.76505,-74.21165,1.000,0.5819,HH,0.0000
3404290,40.81710,-74.08502,1.000,0.5819,HH,0.0000
3404320,40.26260,-74.53198,1.000,0.5819,HH,0.0000
3404350,40.00028,-74.75655,1.000,0.5819,HH,0.0000
3404440,40.82465,-73.97379,1.000,0.5819,HH,0.0000
3404470,40.05351,-74.91844,1.000,0.5819,HH,0.0000
3404500,40.50440,-74.34884,1.000,0.5819,HH,0.0000
3404530,39.56369,-74.59587,1.000,0.5819,HH,0.0000
3404560,39.38041,-74.61234,1.000,0.5819,HH,0.0000
3404590,40.66637,-74.19350,1.000,0.5819,HH,0.0000
3404620,39.66275,-75.15697,1.000,0.5819,HH,0.0000
3404660,40.90453,-74.11951,1.000,0.5819,HH,0.0000
3404710,40.97499,-74.02325,1.000,0.5819,HH,0.0000
3404740,40.89120,-73.97252,1.000,0.5819,HH,0.0000
3404890,39.85668,-74.90081,1.000,0.5819,HH,0.0000
3404920,40.26334,-74.79870,1.000,0.5819,HH,0.0000
3404980,40.93583,-74.11750,1.000,0.5819,HH,0.0000
3405010,40.88251,-74.30459,1.000,0.5819,HH,0.0000
3405040,39.37232,-75.23872,1.000,0.5819,HH,0.0000
3405070,40.82111,-74.00303,1.000,0.5819,HH,0.0000
3405220,40.09514,-74.78661,1.000,0.5819,HH,0.0000
3405250,40.77599,-74.39432,1.000,0.5819,HH,0.0000
3405280,39.59674,-74.84316,1.000,0.5819,HH,0.0000
3405310,40.85064,-73.97101,1.000,0.5819,HH,0.0000
3405340,41.16430,-74.73780,1.000,0.5819,HH,0.0000
3405370,41.00753,-74.20565,1.000,0.5819,HH,0.0000
3405400,41.10900,-74.58864,1.000,0.5819,HH,0.0000
3405430,39.59884,-75.02087,1.000,0.5819,HH,0.0000
3405490,40.47687,-74.55045,1.000,0.5819,HH,0.0000
3405550,41.02467,-74.81822,1.000,0.5819,HH,0.0000
3405580,40.26022,-74.27588,1.000,0.5819,HH,0.0000
3405640,40.22438,-74.29905,1.000,0.5819,HH,0.0000
3405730,39.49145,-74.47387,1.000,0.5819,HH,0.0000
3405760,40.87980,-74.10825,1.000,0.5819,HH,0.0000
3405790,40.65133,-74.32315,1.000,0.5819,HH,0.0000
3405880,39.70010,-75.11142,1.000,0.5819,HH,0.0000
3405940,40.80480,-74.20457,1.000,0.5819,HH,0.0000
3405970,40.95947,-74.12520,1.000,0.5819,HH,0.0000
3406000,39.89169,-75.11669,1.000,0.5819,HH,0.0000
3406030,39.79219,-75.03606,1.000,0.5819,HH,0.0000
3406090,40.97407,-74.80258,1.000,0.5819,HH,0.0000
3406120,40.60383,-74.48321,1.000,0.5819,HH,0.0000
3406180,39.83473,-75.28848,1.000,0.5819,HH,0.0000
3406210,40.68027,-75.11871,1.000,0.5819,HH,0.0000
3406270,40.88940,-74.04570,1.000,0.5819,HH,0.0000
3406300,40.85370,-74.82488,1.000,0.5819,HH,0.0000
3406330,39.87913,-75.06592,1.000,0.5819,HH,0.0000
3406360,39.90622,-75.06295,1.000,0.5819,HH,0.0000
3406390,39.89370,-75.03356,1.000,0.5819,HH,0.0000
3406510,39.48160,-74.73741,1.000,0.5819,HH,0.0000
3406540,40.20627,-74.67527,1.000,0.5819,HH,0.0000
3406570,39.66078,-74.76702,1.000,0.5819,HH,0.0000
3406630,41.09170,-74.78961,1.000,0.5819,HH,0.0000
3406690,40.81995,-74.42799,1.000,0.5819,HH,0.0000
3406720,40.74096,-74.49681,1.000,0.5819,HH,0.0000
3406780,41.12475,-74.55878,1.000,0.5819,HH,0.0000
3406840,40.99168,-73.98020,1.000,0.5819,HH,0.0000
3406900,39.72610,-75.20491,1.000,0.5819,HH,0.0000
3406930,40.86048,-74.06832,1.000,0.5819,HH,0.0000
3406960,40.96274,-73.99747,1.000,0.5819,HH,0.0000
3406990,40.95696,-74.15856,1.000,0.5819,HH,0.0000
3407170,40.50079,-74.42791,1.000,0.5819,HH,0.0000
3407230,40.49769,-74.67051,1.000,0.5819,HH,0.0000
3407260,41.00713,-74.04512,1.000,0.5819,HH,0.0000
3407290,40.69589,-74.22880,1.000,0.5819,HH,0.0000
3407320,40.99950,-74.09658,1.000,0.5819,HH,0.0000
3407350,40.74525,-74.02793,1.000,0.5819,HH,0.0000
3407410,40.37496,-74.17385,1.000,0.5819,HH,0.0000
3407440,40.95165,-74.66238,1.000,0.5819,HH,0.0000
3407500,39.43858,-75.28170,1.000,0.5819,HH,0.0000
3407530,40.35636,-74.81200,1.000,0.5819,HH,0.0000
3407560,40.17811,-74.20622,1.000,0.5819,HH,0.0000
3407680,40.72386,-74.23252,1.000,0.5819,HH,0.0000
3407740,40.09093,-74.36127,1.000,0.5819,HH,0.0000
3407770,40.34904,-74.44020,1.000,0.5819,HH,0.0000
3407800,41.00126,-74.55129,1.000,0.5819,HH,0.0000
3407830,40.71142,-74.06476,1.000,0.5819,HH,0.0000
3407860,40.45187,-74.15563,1.000,0.5819,HH,0.0000
3407890,40.75233,-74.12309,1.000,0.5819,HH,0.0000
3407920,40.67809,-74.28811,1.000,0.5819,HH,0.0000
3407950,40.43263,-74.20034,1.000,0.5819,HH,0.0000
3408010,40.49470,-75.01946,1.000,0.5819,HH,0.0000
3408040,40.98204,-74.38590,1.000,0.5819,HH,0.0000
3408100,39.85515,-74.26715,1.000,0.5819,HH,0.0000
3408130,41.12123,-74.67030,1.000,0.5819,HH,0.0000
3408160,40.01312,-74.32036,1.000,0.5819,HH,0.0000
3408220,40.07707,-74.19851,1.000,0.5819,HH,0.0000
3408280,39.82054,-75.00544,1.000,0.5819,HH,0.0000
3408340,39.86731,-75.02890,1.000,0.5819,HH,0.0000
3408370,39.33488,-75.18458,1.000,0.5819,HH,0.0000
3408400,40.29589,-74.72009,1.000,0.5819,HH,0.0000
3408460,40.72637,-74.89441,1.000,0.5819,HH,0.0000
3408520,40.86339,-73.98847,1.000,0.5819,HH,0.0000
3408580,40.92375,-74.30424,1.000,0.5819,HH,0.0000
3408610,40.62734,-74.23631,1.000,0.5819,HH,0.0000
3408640,39.81883,-74.98997,1.000,0.5819,HH,0.0000
3408670,39.34372,-74.57105,1.000,0.5819,HH,0.0000
3408700,39.63297,-74.33103,1.000,0.5819,HH,0.0000
3408730,40.87559,-74.21737,1.000,0.5819,HH,0.0000
3408760,40.84343,-74.03424,1.000,0.5819,HH,0.0000
3408790,40.33695,-74.03453,1.000,0.5819,HH,0.0000
3408820,40.78583,-74.32910,1.000,0.5819,HH,0.0000
3408850,40.87792,-74.08250,1.000,0.5819,HH,0.0000
3408880,39.79208,-75.35518,1.000,0.5819,HH,0.0000
3409000,40.71400,-75.15547,1.000,0.5819,HH,0.0000
3409150,38.98377,-74.91131,1.000,0.5819,HH,0.0000
3409180,39.95886,-74.80248,1.000,0.5819,HH,0.0000
3409210,40.79711,-74.11298,1.000,0.5819,HH,0.0000
3409240,40.75804,-74.41781,1.000,0.5819,HH,0.0000
3409270,40.40463,-74.30854,1.000,0.5819,HH,0.0000
3409300,39.85620,-75.03640,1.000,0.5819,HH,0.0000
3409330,41.08207,-74.18306,1.000,0.5819,HH,0.0000
3409390,40.28235,-74.34656,1.000,0.5819,HH,0.0000
3409450,39.96162,-74.37532,1.000,0.5819,HH,0.0000
3409510,40.08742,-74.71226,1.000,0.5819,HH,0.0000
3409540,40.80846,-74.91023,1.000,0.5819,HH,0.0000
3409600,39.76201,-75.17309,1.000,0.5819,HH,0.0000
3409630,40.54127,-74.58927,1.000,0.5819,HH,0.0000
3409660,39.95238,-74.99490,1.000,0.5819,HH,0.0000
3409690,39.33091,-74.50685,1.000,0.5819,HH,0.0000
3409720,40.34293,-74.25720,1.000,0.5819,HH,0.0000
3409750,40.42522,-74.22644,1.000,0.5819,HH,0.0000
3409780,39.29563,-74.92888,1.000,0.5819,HH,0.0000
3409840,39.85365,-74.81166,1.000,0.5819,HH,0.0000
3409870,39.86427,-74.82466,1.000,0.5819,HH,0.0000
3409900,40.76729,-74.59777,1.000,0.5819,HH,0.0000
3409930,40.80126,-74.57012,1.000,0.5819,HH,0.0000
3409960,39.95022,-75.05034,1.000,0.5819,HH,0.0000
3409990,40.54244,-74.36277,1.000,0.5819,HH,0.0000
3410020,39.09326,-74.83892,1.000,0.5819,HH,0.0000
3410110,40.40479,-74.07140,1.000,0.5819,HH,0.0000
3410140,40.99581,-74.14126,1.000,0.5819,HH,0.0000
3410200,40.74161,-74.32129,1.000,0.5819,HH,0.0000
3410230,40.21334,-74.43168,1.000,0.5819,HH,0.0000
3410290,40.45022,-74.43479,1.000,0.5819,HH,0.0000
3410320,39.39009,-75.05480,1.000,0.5819,HH,0.0000
3410350,40.87809,-74.60118,1.000,0.5819,HH,0.0000
3410470,39.66022,-74.96920,1.000,0.5819,HH,0.0000
3410500,40.31948,-74.42879,1.000,0.5819,HH,0.0000
3410560,40.82500,-74.21086,1.000,0.5819,HH,0.0000
3410590,40.42612,-74.67845,1.000,0.5819,HH,0.0000
3410620,41.05459,-74.04730,1.000,0.5819,HH,0.0000
3410650,40.91283,-74.35892,1.000,0.5819,HH,0.0000
3410710,39.97872,-74.94265,1.000,0.5819,HH,0.0000
3410770,40.83881,-74.47420,1.000,0.5819,HH,0.0000
3410810,40.79632,-74.49065,1.000,0.5819,HH,0.0000
3410890,39.87952,-75.09181,1.000,0.5819,HH,0.0000
3410950,39.94899,-74.90025,1.000,0.5819,HH,0.0000
3410980,40.86560,-74.74193,1.000,0.5819,HH,0.0000
3411010,40.89085,-74.44203,1.000,0.5819,HH,0.0000
3411040,40.68072,-74.36029,1.000,0.5819,HH,0.0000
3411070,39.59881,-74.67447,1.000,0.5819,HH,0.0000
3411100,39.86730,-75.18562,1.000,0.5819,HH,0.0000
3411160,40.21382,-74.05371,1.000,0.5819,HH,0.0000
3411190,40.89923,-74.70082,1.000,0.5819,HH,0.0000
3411220,40.48668,-74.44441,1.000,0.5819,HH,0.0000
3411310,40.69889,-74.40662,1.000,0.5819,HH,0.0000
3411340,40.72422,-74.17257,1.000,0.5819,HH,0.0000
3411400,41.05149,-74.75360,1.000,0.5819,HH,0.0000
3411430,40.78626,-74.12622,1.000,0.5819,HH,0.0000
3411460,40.79364,-74.02503,1.000,0.5819,HH,0.0000
3411490,40.45039,-74.47942,1.000,0.5819,HH,0.0000
3411550,40.96362,-74.18528,1.000,0.5819,HH,0.0000
3411640,40.62126,-74.43947,1.000,0.5819,HH,0.0000
3411790,39.37307,-74.55413,1.000,0.5819,HH,0.0000
3411820,41.01287,-73.94855,1.000,0.5819,HH,0.0000
3411850,40.99205,-73.95055,1.000,0.5819,HH,0.0000
3411880,40.82062,-74.15625,1.000,0.5819,HH,0.0000
3411910,41.03102,-74.24050,1.000,0.5819,HH,0.0000
3411970,39.26950,-74.59975,1.000,0.5819,HH,0.0000
3412060,40.25441,-74.03194,1.000,0.5819,HH,0.0000
3412090,39.79073,-74.21461,1.000,0.5819,HH,0.0000
3412150,41.08009,-74.59763,1.000,0.5819,HH,0.0000
3412180,41.02330,-73.98422,1.000,0.5819,HH,0.0000
3412240,40.95665,-74.03286,1.000,0.5819,HH,0.0000
3412270,40.76804,-74.23569,1.000,0.5819,HH,0.0000
3412360,40.84702,-73.99706,1.000,0.5819,HH,0.0000
3412390,40.00310,-75.03589,1.000,0.5819,HH,0.0000
3412420,40.94730,-74.07017,1.000,0.5819,HH,0.0000
3412450,41.03618,-74.04429,1.000,0.5819,HH,0.0000
3412480,40.85964,-74.42335,1.000,0.5819,HH,0.0000
3412540,40.85755,-74.12909,1.000,0.5819,HH,0.0000
3412660,40.68288,-74.49162,1.000,0.5819,HH,0.0000
3412690,40.91477,-74.16283,1.000,0.5819,HH,0.0000
3412720,39.83998,-75.23996,1.000,0.5819,HH,0.0000
3412810,39.95859,-74.60461,1.000,0.5819,HH,0.0000
3412870,39.96837,-75.05785,1.000,0.5819,HH,0.0000
3412900,40.96267,-74.30520,1.000,0.5819,HH,0.0000
3412960,40.69197,-75.17901,1.000,0.5819,HH,0.0000
3412990,39.78572,-74.98082,1.000,0.5819,HH,0.0000
3413050,40.54554,-74.46072,1.000,0.5819,HH,0.0000
3413080,39.73309,-75.12967,1.000,0.5819,HH,0.0000
3413140,40.61544,-74.41578,1.000,0.5819,HH,0.0000
3413200,39.38852,-74.50942,1.000,0.5819,HH,0.0000
3413230,40.04572,-74.48525,1.000,0.5819,HH,0.0000
3413260,40.63648,-75.17491,1.000,0.5819,HH,0.0000
3413290,40.07775,-74.06992,1.000,0.5819,HH,0.0000
3413320,40.07934,-74.04665,1.000,0.5819,HH,0.0000
3413350,41.00273,-74.28674,1.000,0.5819,HH,0.0000
3413410,40.35824,-74.66673,1.000,0.5819,HH,0.0000
3413530,40.60715,-74.28053,1.000,0.5819,HH,0.0000
3413590,41.06132,-74.14700,1.000,0.5819,HH,0.0000
3413650,40.84164,-74.57852,1.000,0.5819,HH,0.0000
3413680,40.42563,-74.16869,1.000,0.5819,HH,0.0000
3413710,40.58411,-74.76999,1.000,0.5819,HH,0.0000
3413740,40.34872,-74.06653,1.000,0.5819,HH,0.0000
3413770,40.83268,-74.01409,1.000,0.5819,HH,0.0000
3413800,40.85470,-74.01993,1.000,0.5819,HH,0.0000
3413830,40.98159,-74.11351,1.000,0.5819,HH,0.0000
3413860,41.10396,-74.27114,1.000,0.5819,HH,0.0000
3413890,40.92677,-74.03747,1.000,0.5819,HH,0.0000
3413950,41.01420,-74.00677,1.000,0.5819,HH,0.0000
3413980,40.99589,-74.31453,1.000,0.5819,HH,0.0000
3414010,40.03568,-74.95580,1.000,0.5819,HH,0.0000
3414040,40.01113,-75.01413,1.000,0.5819,HH,0.0000
3414070,40.90650,-74.07801,1.000,0.5819,HH,0.0000
3414100,40.89585,-74.51732,1.000,0.5819,HH,0.0000
3414130,40.95905,-74.49889,1.000,0.5819,HH,0.0000
3414250,40.82174,-74.31015,1.000,0.5819,HH,0.0000
3414280,40.65221,-74.26016,1.000,0.5819,HH,0.0000
3414310,40.66531,-74.26656,1.000,0.5819,HH,0.0000
3414340,40.88841,-74.65150,1.000,0.5819,HH,0.0000
3414460,40.82031,-74.10604,1.000,0.5819,HH,0.0000
3414490,40.90310,-74.09359,1.000,0.5819,HH,0.0000
3414640,40.46694,-74.32019,1.000,0.5819,HH,0.0000
3414670,40.63410,-74.37569,1.000,0.5819,HH,0.0000
3414850,40.78196,-74.06765,1.000,0.5819,HH,0.0000
3414880,39.78500,-74.71718,1.000,0.5819,HH,0.0000
3414970,40.32645,-74.05737,1.000,0.5819,HH,0.0000
3415000,39.84542,-75.02170,1.000,0.5819,HH,0.0000
3415030,39.31724,-74.60638,1.000,0.5819,HH,0.0000
3415090,40.56975,-74.60768,1.000,0.5819,HH,0.0000
3415120,40.48853,-74.27913,1.000,0.5819,HH,0.0000
3415180,40.55395,-74.52745,1.000,0.5819,HH,0.0000
3415210,40.38469,-74.52276,1.000,0.5819,HH,0.0000
3415270,39.69360,-75.25378,1.000,0.5819,HH,0.0000
3415330,40.74200,-74.26479,1.000,0.5819,HH,0.0000
3415360,40.57441,-74.41480,1.000,0.5819,HH,0.0000
3415390,40.44565,-74.37846,1.000,0.5819,HH,0.0000
3415510,41.05228,-74.62791,1.000,0.5819,HH,0.0000
3415540,40.39017,-74.40109,1.000,0.5819,HH,0.0000
3415600,40.14948,-74.04617,1.000,0.5819,HH,0.0000
3415630,40.69797,-74.33444,1.000,0.5819,HH,0.0000
3415660,40.03957,-74.70994,1.000,0.5819,HH,0.0000
3415690,39.70573,-74.26433,1.000,0.5819,HH,0.0000
3415720,40.91337,-74.70363,1.000,0.5819,HH,0.0000
3415750,41.07413,-74.86888,1.000,0.5819,HH,0.0000
3415900,40.71562,-74.36468,1.000,0.5819,HH,0.0000
3415960,41.25220,-74.63283,1.000,0.5819,HH,0.0000
3415990,39.74009,-75.31740,1.000,0.5819,HH,0.0000
3416020,39.82057,-74.65258,1.000,0.5819,HH,0.0000
3416080,40.89032,-74.01148,1.000,0.5819,HH,0.0000
3416110,40.91831,-73.95052,1.000,0.5819,HH,0.0000
3416230,39.98395,-74.16919,1.000,0.5819,HH,0.0000
3416260,40.90342,-74.21978,1.000,0.5819,HH,0.0000
3416290,40.22384,-74.76362,1.000,0.5819,HH,0.0000
3416380,40.76742,-74.03228,1.000,0.5819,HH,0.0000
3416440,40.63221,-74.96497,1.000,0.5819,HH,0.0000
3416470,39.76768,-74.27740,1.000,0.5819,HH,0.0000
3416500,40.69527,-74.26908,1.000,0.5819,HH,0.0000
3416560,40.15357,-74.52931,1.000,0.5819,HH,0.0000
3416620,41.06316,-74.09997,1.000,0.5819,HH,0.0000
3416650,39.25811,-74.72691,1.000,0.5819,HH,0.0000
3416680,39.34205,-74.48263,1.000,0.5819,HH,0.0000
3416710,41.19520,-74.48876,1.000,0.5819,HH,0.0000
3416740,40.83247,-74.24286,1.000,0.5819,HH,0.0000
3416800,39.46501,-74.99712,1.000,0.5819,HH,0.0000
3416830,39.84857,-74.95284,1.000,0.5819,HH,0.0000
3416860,41.01337,-74.12522,1.000,0.5819,HH,0.0000
3416890,40.16583,-74.09799,1.000,0.5819,HH,0.0000
3416920,40.85308,-74.10632,1.000,0.5819,HH,0.0000
3416950,41.04242,-74.28864,1.000,0.5819,HH,0.0000
3416980,40.63459,-74.51904,1.000,0.5819,HH,0.0000
3417010,40.75852,-74.98319,1.000,0.5819,HH,0.0000
3417070,39.74842,-75.06909,1.000,0.5819,HH,0.0000
3417100,40.22382,-74.59499,1.000,0.5819,HH,0.0000
3417130,40.78465,-74.79769,1.000,0.5819,HH,0.0000
3417160,40.72996,-74.95898,1.000,0.5819,HH,0.0000
3417190,40.64284,-74.43623,1.000,0.5819,HH,0.0000
3417250,39.74321,-74.82086,1.000,0.5819,HH,0.0000
3417280,40.94585,-74.24508,1.000,0.5819,HH,0.0000
3417310,40.76801,-74.01701,1.000,0.5819,HH,0.0000
3417340,39.79200,-75.14822,1.000,0.5819,HH,0.0000
3417430,39.84197,-75.18509,1.000,0.5819,HH,0.0000
3417490,40.28790,-74.02002,1.000,0.5819,HH,0.0000
3417520,41.10519,-74.39100,1.000,0.5819,HH,0.0000
3417610,40.78576,-74.26506,1.000,0.5819,HH,0.0000
3417640,40.88985,-74.19436,1.000,0.5819,HH,0.0000
3417700,40.30330,-74.61250,1.000,0.5819,HH,0.0000
3417730,40.01842,-74.81674,1.000,0.5819,HH,0.0000
3417760,40.65164,-74.34345,1.000,0.5819,HH,0.0000
3417790,39.86923,-75.13133,1.000,0.5819,HH,0.0000
3417820,40.98862,-74.04904,1.000,0.5819,HH,0.0000
3417880,40.89705,-74.57451,1.000,0.5819,HH,0.0000
3417940,38.98755,-74.81819,1.000,0.5819,HH,0.0000
3418000,40.02795,-74.88698,1.000,0.5819,HH,0.0000
3418060,39.70172,-74.90835,1.000,0.5819,HH,0.0000
3418120,40.56126,-74.29238,1.000,0.5819,HH,0.0000
3418150,39.83791,-75.15153,1.000,0.5819,HH,0.0000
3418180,39.81329,-75.15065,1.000,0.5819,HH,0.0000
3418270,39.91648,-75.09555,1.000,0.5819,HH,0.0000
3418300,40.85018,-74.08707,1.000,0.5819,HH,0.0000
3418360,40.99909,-74.16885,1.000,0.5819,HH,0.0000
3500010,35.30066,-106.73474,0.333,0.0048,LL,0.0000
3500030,32.22925,-105.95056,0.333,0.0048,LL,0.0000
3500060,35.06679,-106.70222,0.333,0.0048,LL,0.0000
3500120,32.78755,-104.69229,0.333,0.0337,LL,0.0000
3500150,36.88768,-107.78977,0.333,0.0048,LL,0.0000
3500180,34.49784,-106.80876,0.333,0.0048,LL,0.0000
3500210,35.46557,-106.42588,0.333,0.0048,LL,0.0000
3500240,36.39166,-107.86382,0.333,0.0048,LL,0.0000
3500270,33.59135,-105.53283,0.333,0.0192,LL,0.0000
3500300,32.29183,-104.28073,0.333,0.0553,LL,0.0000
3500480,36.66527,-105.07398,-0.333,0.4376,LL,0.0000
3500510,36.36278,-103.34308,-0.333,1.0002,LL,0.0000
3500570,34.47779,-103.27540,-0.333,0.8126,LL,0.0000
3500600,32.82569,-107.99429,0.333,0.0048,LL,0.0000
3500660,35.84614,-107.16012,0.333,0.0048,LL,0.0000
3500690,32.18452,-107.74719,0.333,0.0048,LL,0.0000
3500810,36.75494,-107.17652,0.333,0.0048,LL,0.0000
3500900,36.10265,-106.08970,0.333,0.0120,LL,0.0000
3500960,32.39617,-103.39090,-0.333,0.7189,LL,0.0000
3500990,36.61945,-108.21355,0.333,0.0048,LL,0.0000
3501050,34.35927,-104.36870,-0.333,0.7189,LL,0.0000
3501080,31.98871,-106.85848,0.333,0.0048,LL,0.0000
